Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,64,64,1.0,314,0.00376129150390625,9.701726019772927e-10,5.632256349362793,0.11747046799116667
1,64,64,1.0,1255,0.015019893646240234,9.885802107478803e-10,1.9952128211339557,0.2879597686593638
2,64,64,1.0,1154,0.013469696044921875,9.973656033002154e-10,2.562897211835648,0.20226181069560223
3,64,64,1.0,1297,0.015137910842895508,9.987458256255355e-10,1.7592905474268725,0.3211838387015098
4,64,64,1.0,1707,0.020130157470703125,9.946520725112595e-10,1.5516007630043114,0.33484086960936454
5,64,64,1.0,1733,0.020525455474853516,9.929946101494558e-10,1.9188145757560382,0.30652320638218455
6,64,64,1.0,2071,0.02489328384399414,9.946685870787508e-10,1.6369143604773098,0.36382345041612263
7,64,64,1.0,1967,0.023524999618530273,9.998594625859614e-10,1.2639110272559173,0.39711222495177745
8,64,64,1.0,1282,0.015366792678833008,9.974235153087374e-10,2.4195852670357887,0.22275680863700353
9,64,64,1.0,596,0.007178068161010742,9.85959865834607e-10,3.8005506590360953,0.13812921497169484
0,64,64,0.9,343,0.0041544437408447266,9.727918227897536e-10,5.606879122287415,0.09209324091578885
1,64,64,0.9,1458,0.017270565032958984,9.944049542132127e-10,1.9415924069997457,0.23433935452515375
2,64,64,0.9,1329,0.017014026641845703,9.963216258956908e-10,2.51943633887894,0.15880093773889392
3,64,64,0.9,1491,0.017894744873046875,9.958925767383775e-10,1.6993686553195926,0.26126194659422985
4,64,64,0.9,1963,0.023271560668945312,9.948192374042986e-10,1.4884116401184109,0.27165174672346404
5,64,64,0.9,2011,0.023957490921020508,9.991767552230968e-10,1.8615854642114331,0.24929409483757947
6,64,64,0.9,2457,0.029273033142089844,9.999472638799745e-10,1.5703371112431126,0.29724620118192546
7,64,64,0.9,2300,0.027303457260131836,9.950310436712684e-10,1.1921072451247425,0.3253084428206027
8,64,64,0.9,1480,0.01765751838684082,9.97642562311496e-10,2.37519352478318,0.17836506638439475
9,64,64,0.9,656,0.00787663459777832,9.94703958090426e-10,3.769503616282254,0.10708217221785343
0,64,64,0.8,377,0.0047109127044677734,9.904598807786158e-10,5.583648141739895,0.06886226036826848
1,64,64,0.8,1728,0.02096247673034668,9.993147524756107e-10,1.8909504970056306,0.18369744453103865
2,64,64,0.8,1553,0.018463850021362305,9.920214337488797e-10,2.4792858847807913,0.11865048364074537
3,64,64,0.8,1740,0.020726680755615234,9.970065537046047e-10,1.642108069406862,0.2040013606814992
4,64,64,0.8,2284,0.02735447883605957,9.934582843873496e-10,1.4280829136780007,0.21132302028305383
5,64,64,0.8,2363,0.028998374938964844,9.980249369989647e-10,1.8074584439317576,0.19516707455790394
6,64,64,0.8,2959,0.03543996810913086,9.982088836069103e-10,1.5065153104399882,0.23342440037880108
7,64,64,0.8,2725,0.03242659568786621,9.972253751933113e-10,1.123011313707455,0.25621251140331525
8,64,64,0.8,1730,0.020676374435424805,9.99232984549847e-10,2.333770020363199,0.13694156196441387
9,64,64,0.8,728,0.008686304092407227,9.783717516698154e-10,3.7413227264542224,0.07890128238982186
0,64,64,0.7,418,0.004992008209228516,9.927809095644502e-10,5.562918923986366,0.04813304261474016
1,64,64,0.7,2107,0.024881362915039062,9.954646378040888e-10,1.8438361511288177,0.1365830986542258
2,64,64,0.7,1843,0.02181553840637207,9.937991055086748e-10,2.4431809404675366,0.08254553932749076
3,64,64,0.7,2073,0.02472090721130371,9.956920635212363e-10,1.5882078194641294,0.15010111073876664
4,64,64,0.7,2693,0.03179764747619629,9.978969456314601e-10,1.3714108013366761,0.1546509079417293
5,64,64,0.7,2820,0.033290863037109375,9.957382765546363e-10,1.7570828883952982,0.1447915190214446
6,64,64,0.7,3633,0.043784141540527344,9.98233093407741e-10,1.4462723059942795,0.17318139593309234
7,64,64,0.7,3287,0.04001927375793457,9.993318915435534e-10,1.0574937740250712,0.1906949717209313
8,64,64,0.7,2056,0.024557828903198242,9.96837921235505e-10,2.2958199057739335,0.09899144737514831
9,64,64,0.7,812,0.00971841812133789,9.961338212627346e-10,3.716468315603045,0.0540468715386444
0,64,64,0.6,468,0.005831480026245117,9.961027835903025e-10,5.545175078675823,0.030389197304196536
1,64,64,0.6,2677,0.03345179557800293,9.980199860981642e-10,1.8010508268831846,0.09379777440859272
2,64,64,0.6,2219,0.02771449089050293,9.951904508809228e-10,2.412134383683646,0.0514989825436003
3,64,64,0.6,2539,0.030967235565185547,9.986526293415121e-10,1.5388305891081244,0.1007238803827617
4,64,64,0.6,3228,0.03846597671508789,9.965985328652671e-10,1.319673741054143,0.1029138476591962
5,64,64,0.6,3438,0.04176139831542969,9.988371831026743e-10,1.7113500765095133,0.09905870713565967
6,64,64,0.6,4574,0.053778648376464844,9.983847013006475e-10,1.390838249716391,0.11774733965520379
7,64,64,0.6,4068,0.04808783531188965,9.978415455025313e-10,0.9969701535441555,0.13017135124001566
