Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
1,2048,2048,3.05,4054,10.773445844650269,9.998454076795365e-06,7.274014155661277,0.31307465295063963
2,2048,2048,3.05,2858,7.57755184173584,9.997826184209675e-06,8.114140372179204,0.3241459693029718
3,2048,2048,3.05,8655,23.15509271621704,9.998389801155324e-06,11.310207988115494,2.1310087749804083
4,2048,2048,3.05,1626,4.493288040161133,9.998653475095753e-06,7.254030743801692,0.4962027363648076
5,2048,2048,3.05,1880,5.2789835929870605,9.999806675559152e-06,6.590869104709171,0.297385312183132
6,2048,2048,3.05,7347,19.909253358840942,9.998974196774569e-06,16.787339449079273,0.9380820175265931
7,2048,2048,3.05,4068,10.753897666931152,9.999166972788688e-06,11.903967438515082,0.5232315516777035
8,2048,2048,3.05,2751,7.363593339920044,9.993664194750005e-06,8.86384041320742,0.29541995462624193
9,2048,2048,3.05,3882,10.267731666564941,9.99881436515972e-06,9.608695622013535,1.0942200080899855
0,2048,2048,3.08,6378,17.60201382637024,9.98911859825184e-06,24.411129433363925,1.2078187650597023
1,2048,2048,3.08,4003,10.550273656845093,9.999984326043102e-06,7.289274794234048,0.3283352915234108
2,2048,2048,3.08,2823,7.7352516651153564,9.997127577609372e-06,8.127673732169281,0.31061260931289425
3,2048,2048,3.08,8552,23.01697850227356,9.99984525774445e-06,11.32056776270178,2.1206490003941223
4,2048,2048,3.08,1610,4.2029314041137695,9.996244212374136e-06,7.271676904108105,0.5138488966712202
5,2048,2048,3.08,1854,5.046762228012085,9.999924473820206e-06,6.609012349979455,0.31552855745341635
6,2048,2048,3.08,7267,19.69883894920349,9.999335243973976e-06,16.794353854734876,0.93106761187099
7,2048,2048,3.08,4023,10.302008152008057,9.997704784753974e-06,11.914395575852618,0.5128034143401674
8,2048,2048,3.08,2717,7.271077394485474,9.996052788312964e-06,8.876130759777357,0.2831296080563046
9,2048,2048,3.08,3836,11.15723967552185,9.999678219937904e-06,9.625107110927203,1.0778085191763171
0,2048,2048,3.1,6332,16.958436012268066,9.997712002519205e-06,24.40792785170123,1.2110203467223961
1,2048,2048,3.1,3970,10.737244129180908,9.999550316775884e-06,7.299607670861758,0.3386681681511208
2,2048,2048,3.1,2800,7.892196416854858,9.996954361405838e-06,8.13670593498274,0.3015804064994363
3,2048,2048,3.1,8485,22.244702100753784,9.999679223685336e-06,11.327833981279737,2.1133827818161652
4,2048,2048,3.1,1599,4.414104700088501,9.998042733093426e-06,7.2833383883460705,0.5255103809091857
5,2048,2048,3.1,1837,4.8083062171936035,9.999884022572928e-06,6.621154805491761,0.3276710129657223
6,2048,2048,3.1,7215,19.230520248413086,9.998355292840607e-06,16.799285260440524,0.9261362061653422
7,2048,2048,3.1,3994,10.703638315200806,9.992800976116713e-06,11.921879307451206,0.5053196827415789
8,2048,2048,3.1,2695,7.102821111679077,9.995718090427671e-06,8.884582580539954,0.27467778729370806
9,2048,2048,3.1,3806,10.402239322662354,9.999808236214078e-06,9.63615887446521,1.0667567556383108
0,2048,2048,3.12,6288,16.492387056350708,9.988554837627069e-06,24.407516635618876,1.2114315628047514
1,2048,2048,3.12,3938,10.538022994995117,9.997196685060253e-06,7.310125316631572,0.3491858139209345
2,2048,2048,3.12,2777,7.451573133468628,9.998414189715506e-06,8.145519792333266,0.29276654914890976
3,2048,2048,3.12,8419,23.23372530937195,9.999249260175445e-06,11.33520125044538,2.1060155126505222
4,2048,2048,3.12,1589,4.2017598152160645,9.993825462379573e-06,7.295271492913177,0.5374434854762917
5,2048,2048,3.12,1821,4.756646394729614,9.995702210562865e-06,6.633600850649626,0.34011705812358706
6,2048,2048,3.12,7163,18.90651297569275,9.999072963026907e-06,16.80392651112483,0.9214949554810374
7,2048,2048,3.12,3964,10.423340320587158,9.9985643850825e-06,11.928093004275905,0.4991059859168807
8,2048,2048,3.12,2673,7.148283243179321,9.997272499737706e-06,8.892873509864685,0.26638685796897654
9,2048,2048,3.12,3777,10.22286081314087,9.998096091290085e-06,9.647557592652959,1.0553580374505618
0,2048,2048,3.14,6243,16.693278551101685,9.99950769260639e-06,24.404002735540224,1.2149454628834029
1,2048,2048,3.14,3905,10.162806034088135,9.999786585868065e-06,7.320300716718223,0.3593612140075857
2,2048,2048,3.14,2755,7.4921135902404785,9.996107338318969e-06,8.154987382723558,0.28329895875861766
3,2048,2048,3.14,8354,22.18461847305298,9.998514345432993e-06,11.342681494922983,2.0985352681729186
4,2048,2048,3.14,1578,4.463891983032227,9.9974243331786e-06,7.306916527391175,0.5490885199542905
5,2048,2048,3.14,1804,4.753034353256226,9.9982796361068e-06,6.64563284605441,0.3521490535283709
6,2048,2048,3.14,7112,18.570714712142944,9.998907199991664e-06,16.808754834881256,0.9166666317246097
7,2048,2048,3.14,3935,11.19628381729126,9.999533258227733e-06,11.93493319281254,0.4922657973802451
8,2048,2048,3.14,2652,7.1282572746276855,9.99410306399824e-06,8.901711973335173,0.2575483944984889
9,2048,2048,3.14,3748,9.943918943405151,9.99759268660019e-06,9.658770842755569,1.0441447873479515
0,2048,2048,3.16,6200,16.373663187026978,9.992303487181358e-06,24.403365244383174,1.2155829540404532
1,2048,2048,3.16,3874,10.25593113899231,9.99691917026623e-06,7.330931643426545,0.36999214071590725
2,2048,2048,3.16,2733,7.382722854614258,9.995363914609007e-06,8.16424662149878,0.2740397199833957
3,2048,2048,3.16,8289,22.068068504333496,9.999588632190635e-06,11.349661400519846,2.091555362576056
4,2048,2048,3.16,1568,4.28807520866394,9.994910207957548e-06,7.318836319480347,0.5610083120434624
5,2048,2048,3.16,1788,5.330970525741577,9.996635434147212e-06,6.6579731389077494,0.3644893463817107
6,2048,2048,3.16,7062,16.894657135009766,9.997807402544758e-06,16.813780433760684,0.911641032845182
7,2048,2048,3.16,3907,9.416831493377686,9.995596376478097e-06,11.942416858784608,0.4847821314081777
8,2048,2048,3.16,2630,6.4087114334106445,9.999389812703069e-06,8.909684433520866,0.24957593431279612
9,2048,2048,3.16,3719,8.718114614486694,9.998305176914333e-06,9.669798109024907,1.0331175210786139
0,2048,2048,3.18,6157,14.345303297042847,9.992258510149927e-06,24.40164134636238,1.217306852061249
1,2048,2048,3.18,3842,9.37657356262207,9.999008446270495e-06,7.341219466870077,0.3802799641594401
2,2048,2048,3.18,2711,6.29630708694458,9.996186891844845e-06,8.173298346065124,0.26498799541705154
3,2048,2048,3.18,8226,20.820546627044678,9.998134473971558e-06,11.357399213725074,2.0838175493708277
4,2048,2048,3.18,1558,3.7295727729797363,9.993227564367331e-06,7.330750053357055,0.57292204592017
5,2048,2048,3.18,1772,4.399798154830933,9.996249274093084e-06,6.670261105635798,0.37677731310975915
6,2048,2048,3.18,7012,16.463972330093384,9.998342309367153e-06,16.818525939203067,0.9068955274027992
7,2048,2048,3.18,3879,9.102212905883789,9.99446678188738e-06,11.949593550159896,0.47760544003288885
8,2048,2048,3.18,2609,6.1350696086883545,9.999871170944747e-06,8.918212836643821,0.24104753118984057
9,2048,2048,3.18,3691,9.04827332496643,9.997064866070068e-06,9.681189961907108,1.021725668196412
