Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
1,128,128,0.4,4293,0.0897667407989502,9.999487967451287e-06,1.8996610600146304,0.014642701620178888
2,128,128,0.4,4906,0.07894587516784668,9.991352390449279e-06,2.0224879081287,0.008714658615844861
3,128,128,0.4,2167,0.034894466400146484,9.979106960369619e-06,4.400314125928433,0.005649663624184065
4,128,128,0.4,4198,0.0686793327331543,9.992207321354862e-06,2.5917762549039374,0.004615542059208444
5,128,128,0.4,3961,0.06435871124267578,9.99225395132905e-06,2.6308539702957807,0.0022538365333892862
6,128,128,0.4,1037,0.016811132431030273,9.88870958062299e-06,6.342265761012961,0.006351159208809243
7,128,128,0.4,4818,0.07785391807556152,9.989923084314026e-06,2.1899920347696176,0.008191878351941018
8,128,128,0.4,5262,0.09159183502197266,9.993908688289352e-06,1.591157576621212,0.015382115683306719
9,128,128,0.4,4251,0.06920123100280762,9.992357374411648e-06,4.389630675658071,0.0074573118001213246
0,128,128,0.3,4089,0.06844139099121094,9.995916071474376e-06,2.250798997500116,0.0008902188828363577
1,128,128,0.3,6113,0.10250496864318848,9.993992374531316e-06,1.8828612586043882,0.0021570997900632882
2,128,128,0.3,6936,0.1173703670501709,9.99208428282064e-06,2.008940348055907,0.0048329014569481465
3,128,128,0.3,2894,0.04727792739868164,9.967424999096294e-06,4.393063985842133,0.0016004764621158074
4,128,128,0.3,5613,0.09429454803466797,9.987004634755617e-06,2.5828970090154177,0.004263703829311183
5,128,128,0.3,5538,0.0890047550201416,9.999705420727159e-06,2.619574017425035,0.009026116337356616
6,128,128,0.3,1338,0.021902084350585938,9.916002124684548e-06,6.3394150320080485,0.009201888213722142
7,128,128,0.3,6899,0.1167745590209961,9.992689026003254e-06,2.176405874694148,0.005394281723528405
8,128,128,0.3,7209,0.11840987205505371,9.998362623062432e-06,1.5742856080781205,0.0014898528597848681
9,128,128,0.3,5540,0.09993743896484375,9.989209875948396e-06,4.383982991751167,0.013104995707025502
0,128,128,0.2,5512,0.09271001815795898,9.995373851805905e-06,2.2475201844465826,0.0023885941706969227
1,128,128,0.2,10239,0.1854109764099121,9.99558492720612e-06,1.8773458096027587,0.007672548791692879
2,128,128,0.2,11350,0.19365715980529785,9.994679120241962e-06,2.0044610580325255,0.009312191480329801
3,128,128,0.2,4197,0.07000255584716797,9.977716728981276e-06,4.39131634549439,0.003348116809858581
4,128,128,0.2,8224,0.13238286972045898,9.995686436047382e-06,2.580783581665508,0.006377131179220896
5,128,128,0.2,9113,0.1561293601989746,9.996706604701797e-06,2.61683463347723,0.011765500285161323
6,128,128,0.2,1939,0.034571170806884766,9.994648789755575e-06,6.338696829770333,0.009920090451437602
7,128,128,0.2,11101,0.1893324851989746,9.996219575812357e-06,2.1745021460634986,0.007298010354177986
8,128,128,0.2,10797,0.1798231601715088,9.999567221493852e-06,1.5703651382819617,0.005410322655943656
9,128,128,0.2,7915,0.13244009017944336,9.998245424129582e-06,4.382659242219749,0.014428745238443952
0,128,128,0.1,9420,0.1666421890258789,9.997599100914148e-06,2.247389211926865,0.002519566690414532
1,128,128,0.1,23645,0.43213844299316406,9.997535487565185e-06,1.8774029253351072,0.007615433059344312
2,128,128,0.1,28297,0.513359546661377,9.999125148331053e-06,2.008118647948115,0.0056546015647405135
3,128,128,0.1,7714,0.13239693641662598,9.983481991418866e-06,4.391197557215191,0.003466905089057448
4,128,128,0.1,15904,0.2888927459716797,9.99586995313953e-06,2.5807046076830424,0.006456105161686487
5,128,128,0.1,20660,0.3836827278137207,9.999057815701998e-06,2.616878577237947,0.011721556524444399
6,128,128,0.1,3764,0.06636214256286621,9.787428878573964e-06,6.33886651601222,0.009750404209550645
7,128,128,0.1,22920,0.41747379302978516,9.998483572198555e-06,2.176539751535683,0.00526040488199353
8,128,128,0.1,28066,0.49599385261535645,9.998719447786714e-06,1.572817439124789,0.0029580218131162184
9,128,128,0.1,15008,0.2791261672973633,9.994610659556924e-06,4.382615553337063,0.014472434121129751
0,128,128,0.09,10282,0.1936497688293457,9.997640050236206e-06,2.2473892019793116,0.0025195766379679796
1,128,128,0.09,26681,0.48466920852661133,9.998730485617086e-06,1.8773963059056307,0.007622052488820863
2,128,128,0.09,32581,0.6132049560546875,9.999170236807409e-06,2.0086086088957593,0.0051646406170959835
3,128,128,0.09,8503,0.15565252304077148,9.995508711280188e-06,4.391157470414634,0.0035069918896146746
4,128,128,0.09,17618,0.2989842891693115,9.989840717764681e-06,2.580708578814815,0.006452134029913736
5,128,128,0.09,23247,0.4398961067199707,9.998778848689313e-06,2.6168787700458456,0.011721363716545863
6,128,128,0.09,4170,0.07585549354553223,9.968867881951157e-06,6.338663799468001,0.009953120753769973
7,128,128,0.09,25442,0.4703488349914551,9.998452207379827e-06,2.176540053107613,0.005260103310063435
8,128,128,0.09,32179,0.5738205909729004,9.998573761851176e-06,1.572828050834726,0.0029474101031792266
9,128,128,0.09,16589,0.3197154998779297,9.990964155600496e-06,4.382620771718517,0.014467215739675687
0,128,128,0.08,11358,0.21373796463012695,9.998421823441406e-06,2.2473890531342873,0.0025197254829922855
1,128,128,0.08,30490,0.5459561347961426,9.99990628647654e-06,1.877392359068931,0.007625999325520549
2,128,128,0.08,37944,0.6854770183563232,9.99770115350622e-06,2.008844288704142,0.004928960808713523
3,128,128,0.08,9494,0.1728818416595459,9.997938385356703e-06,4.391094065614482,0.003570396689767108
4,128,128,0.08,19761,0.35230064392089844,9.993890826950208e-06,2.5807059084804296,0.006454804364299349
5,128,128,0.08,26483,0.5051107406616211,9.99840210966739e-06,2.6168791582115523,0.011720975550839174
6,128,128,0.08,100000,1.7726943492889404,nan,nan,nan
7,128,128,0.08,28601,0.5171313285827637,9.999462098925216e-06,2.1765392611021213,0.005260895315555292
8,128,128,0.08,37332,0.6996026039123535,9.998576201071877e-06,1.572831114846221,0.002944346091684258
9,128,128,0.08,100000,1.7722630500793457,nan,nan,nan
