Seed,n,m,eps,tol,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
8,128,128,1.0,1e-07,3315,0.06099557876586914,9.976749599030499e-08,1.8830436721582071,0.3072682112203018
9,128,128,1.0,1e-07,2654,0.04753232002258301,9.975157981220728e-08,4.535925190644324,0.13883720318613157
0,128,128,0.9,1e-07,3600,0.07689118385314941,9.9965701593277e-08,2.444540187331954,0.19463140871467433
1,128,128,0.9,1e-07,3340,0.0656898021697998,9.982298787569732e-08,2.109522023249868,0.2245036648554164
2,128,128,0.9,1e-07,3181,0.05270695686340332,9.98522962022963e-08,2.22335194199013,0.20957869247727468
3,128,128,0.9,1e-07,1417,0.025145292282104492,9.955172598948014e-08,4.525745397092147,0.1310809347878985
4,128,128,0.9,1e-07,3023,0.0496823787689209,9.985196131045981e-08,2.748968776642924,0.1618080637981949
5,128,128,0.9,1e-07,2672,0.047515153884887695,9.985345578687743e-08,2.797854566904859,0.1692544331424677
6,128,128,0.9,1e-07,679,0.012776851654052734,9.780502447515049e-08,6.40993671277503,0.06131979255325959
7,128,128,0.9,1e-07,3051,0.051659584045410156,9.990612176956348e-08,2.38521543740844,0.20341528099076367
8,128,128,0.9,1e-07,3844,0.061356544494628906,9.991539141190886e-08,1.8231503948972214,0.2473749339593161
9,128,128,0.9,1e-07,3081,0.05037975311279297,9.980988020796833e-08,4.505832270655409,0.10874428319721652
0,128,128,0.8,1e-07,4145,0.08168721199035645,9.982865180856171e-08,2.398367806535847,0.14845902791856735
1,128,128,0.8,1e-07,3847,0.0744166374206543,9.98053781668673e-08,2.0594542326524916,0.17443587425804008
2,128,128,0.8,1e-07,3710,0.0603485107421875,9.982342932639277e-08,2.1741708265101325,0.1603975769972772
3,128,128,0.8,1e-07,1592,0.027191162109375,9.95256699866387e-08,4.493827008451895,0.09916254614764597
4,128,128,0.8,1e-07,3439,0.056320905685424805,9.998517056658551e-08,2.709198357561588,0.12203764471685918
5,128,128,0.8,1e-07,3078,0.063568115234375,9.987855941091806e-08,2.7579569441836256,0.12935681042123415
6,128,128,0.8,1e-07,741,0.012036323547363281,9.997582873719213e-08,6.393445911367428,0.04482899114565697
7,128,128,0.8,1e-07,3543,0.05801558494567871,9.99225449466179e-08,2.339281960253517,0.15748180383584032
8,128,128,0.8,1e-07,4530,0.0720670223236084,9.984095313171626e-08,1.7666302638538895,0.19085480291598422
9,128,128,0.8,1e-07,3633,0.059477806091308594,9.98037777803773e-08,4.478240958609886,0.08115297115169362
0,128,128,0.7,1e-07,4848,0.08008527755737305,9.9966464654766e-08,2.3561602893498095,0.10625151073252992
1,128,128,0.7,1e-07,4502,0.0760948657989502,9.986274899370651e-08,2.0129358336092116,0.12791747521476005
2,128,128,0.7,1e-07,4401,0.07305693626403809,9.995944813719071e-08,2.129187076345898,0.11541382683304269
3,128,128,0.7,1e-07,1825,0.03334307670593262,9.989358100946644e-08,4.465011086266609,0.0703466239623598
4,128,128,0.7,1e-07,3963,0.07209157943725586,9.972668992518086e-08,2.6733180040906612,0.0861572912459323
5,128,128,0.7,1e-07,3607,0.05975961685180664,9.975440807934166e-08,2.7216485391406486,0.0930484053782572
6,128,128,0.7,1e-07,819,0.015198707580566406,9.939734393546451e-08,6.379108829761661,0.030491909539890116
7,128,128,0.7,1e-07,4197,0.08588290214538574,9.983827388426736e-08,2.2966603984965044,0.11486024207882783
8,128,128,0.7,1e-07,5444,0.12039399147033691,9.987347519141432e-08,1.7143130566909666,0.13853759575306124
9,128,128,0.7,1e-07,4358,0.07674431800842285,9.997565449809676e-08,4.453566758532384,0.056478771074191414
0,128,128,0.6,1e-07,5797,0.10687947273254395,9.988122483262085e-08,2.3189033827354617,0.06899460411818215
1,128,128,0.6,1e-07,5383,0.10435652732849121,9.995562042647288e-08,1.9709314851292485,0.08591312673479701
2,128,128,0.6,1e-07,5340,0.08895421028137207,9.991503465041351e-08,2.089403463293368,0.07563021378051271
3,128,128,0.6,1e-07,2137,0.03826260566711426,9.94093229816917e-08,4.4399810878830746,0.045316625578825764
4,128,128,0.6,1e-07,4641,0.09183096885681152,9.990281620367303e-08,2.6421380408000443,0.0549773279553154
5,128,128,0.6,1e-07,4317,0.07366013526916504,9.979087725944802e-08,2.6897048396559367,0.06110470589354522
6,128,128,0.6,1e-07,919,0.016318798065185547,9.765246087450885e-08,6.367196432820984,0.018579512599213643
7,128,128,0.6,1e-07,5108,0.09014177322387695,9.992594558923262e-08,2.25820535245101,0.0764051960333334
8,128,128,0.6,1e-07,6708,0.12198972702026367,9.990328729905795e-08,1.667408974605767,0.09163351366786165
9,128,128,0.6,1e-07,5318,0.0958707332611084,9.99746543155211e-08,4.432408607830107,0.0353206203719143
0,128,128,0.5,1e-07,7151,0.1151423454284668,9.993524265061726e-08,2.2880222307483966,0.038113452131117054
1,128,128,0.5,1e-07,6635,0.1184237003326416,9.99565998652252e-08,1.9349765296700454,0.04995817127559388
2,128,128,0.5,1e-07,6681,0.1165468692779541,9.995849600819007e-08,2.056273487524094,0.0425002380112387
3,128,128,0.5,1e-07,2570,0.04450345039367676,9.946778772342013e-08,4.419659258329492,0.02499479602524346
4,128,128,0.5,1e-07,5563,0.09746646881103516,9.979774675747399e-08,2.616826375503642,0.029665662658913128
5,128,128,0.5,1e-07,5312,0.09084749221801758,9.979828348438691e-08,2.6632103772247424,0.034610243462350976
6,128,128,0.5,1e-07,1051,0.016916751861572266,9.830931609056126e-08,6.358056602315339,0.009439682093568713
7,128,128,0.5,1e-07,6465,0.1077120304107666,9.987596469654414e-08,2.2253868313104763,0.04358667489279977
8,128,128,0.5,1e-07,8538,0.16029906272888184,9.991267655579117e-08,1.6277365668745623,0.051961105936656926
9,128,128,0.5,1e-07,6562,0.13303017616271973,9.994672263771709e-08,4.4155878004622995,0.01849981300410697
0,128,128,0.4,1e-07,9258,0.15637946128845215,9.993742464999011e-08,2.2654828307426715,0.01557405212539198
1,128,128,0.4,1e-07,8557,0.14596271514892578,9.999623556966597e-08,1.9073566334572383,0.02233827506278674
2,128,128,0.4,1e-07,8724,0.16031122207641602,9.989592868880903e-08,2.031819695547753,0.01804644603489791
3,128,128,0.4,1e-07,3204,0.05563545227050781,9.977627069002182e-08,4.405117162737152,0.010452700432903583
4,128,128,0.4,1e-07,6897,0.11431074142456055,9.993474031112781e-08,2.5989086786232787,0.011747965778549752
5,128,128,0.4,1e-07,6791,0.11743736267089844,9.990868923143159e-08,2.643604513064447,0.015004379302055781
6,128,128,0.4,1e-07,1240,0.01886439323425293,9.792580949602447e-08,6.352046076482358,0.0034291562605872628
7,128,128,0.4,1e-07,8663,0.14831328392028809,9.994784749486896e-08,2.2005362089938396,0.018736052576163065
8,128,128,0.4,1e-07,11327,0.18325543403625488,9.994351781068833e-08,1.5979165188062563,0.022141057868350966
9,128,128,0.4,1e-07,8078,0.14558625221252441,9.997930279850853e-08,4.404059124225318,0.006971136767125685
0,128,128,0.3,1e-07,13015,0.20012879371643066,9.99817626537447e-08,2.2532220951388604,0.0033133165215808447
1,128,128,0.3,1e-07,11934,0.190110445022583,9.997304168361809e-08,1.8906657833943692,0.005647424999917661
2,128,128,0.3,1e-07,12012,0.2048189640045166,9.993652792632257e-08,2.018031301548823,0.00425805203596763
3,128,128,0.3,1e-07,4241,0.06784200668334961,9.985442411993006e-08,4.397077167207369,0.0024127049031203995
4,128,128,0.3,1e-07,8957,0.1443324089050293,9.986634077682743e-08,2.589542924905028,0.0023822120602989827
5,128,128,0.3,1e-07,9274,0.15402603149414062,9.98910463095859e-08,2.6322365320868193,0.0036363983244278586
6,128,128,0.3,1e-07,1543,0.02535533905029297,9.932231449794049e-08,6.34918893208283,0.0005720118610597069
7,128,128,0.3,1e-07,12457,0.22909903526306152,9.993821807954828e-08,2.186235697225645,0.0044355408079685965
8,128,128,0.3,1e-07,15626,0.26584529876708984,9.997401946917894e-08,1.5808187084663816,0.005043247528476291
9,128,128,0.3,1e-07,9829,0.17245101928710938,9.993456746154594e-08,4.39833250238193,0.0012445149237372277
0,128,128,0.2,1e-07,23562,0.40462708473205566,9.999143841220304e-08,2.2500118298358545,0.00010305121857490107
1,128,128,0.2,1e-07,17715,0.3157942295074463,9.99860674047448e-08,1.8852784816938846,0.0002601232994330349
2,128,128,0.2,1e-07,17687,0.31907153129577637,9.995654112748831e-08,2.0139028980492832,0.00012964853642793983
3,128,128,0.2,1e-07,6143,0.09898948669433594,9.998729625509961e-08,4.394737481389539,7.301908529022683e-05
4,128,128,0.2,1e-07,12047,0.1977064609527588,9.99550601298721e-08,2.5871895399337483,2.8827089019412e-05
5,128,128,0.2,1e-07,14226,0.24430108070373535,9.990916271900019e-08,2.6286579689211504,5.783515875901202e-05
6,128,128,0.2,1e-07,2145,0.0402064323425293,9.917466190639823e-08,6.3485418453750135,7.507484675706166e-05
7,128,128,0.2,1e-07,18566,0.3134267330169678,9.997662407668084e-08,2.1820015701655935,0.00020141374791693423
8,128,128,0.2,1e-07,21708,0.3859579563140869,9.999889678813378e-08,1.5759331465674111,0.00015768562950579934
9,128,128,0.2,1e-07,12341,0.21997570991516113,9.991287398813942e-08,4.396992003710758,9.598374743458038e-05
0,128,128,0.1,1e-07,32754,0.559063196182251,9.999277891629965e-08,2.249869750486079,3.9028131200602445e-05
1,128,128,0.1,1e-07,32343,0.5686302185058594,9.995960007988525e-08,1.8849717923680283,4.656602642327812e-05
2,128,128,0.1,1e-07,34357,0.576270341873169,9.995863706029062e-08,2.01366283380417,0.00011041570868508543
3,128,128,0.1,1e-07,9759,0.1660778522491455,9.990672970514036e-08,4.394632460607372,3.200169687644916e-05
4,128,128,0.1,1e-07,19758,0.36147570610046387,9.992334484149046e-08,2.5870978732642262,6.283958050268268e-05
5,128,128,0.1,1e-07,25957,0.45601725578308105,9.996511373018546e-08,2.628483507208993,0.00011662655339828021
6,128,128,0.1,1e-07,3969,0.0785214900970459,9.995396416627444e-08,6.348516936919837,9.998330193372595e-05
7,128,128,0.1,1e-07,83811,1.475234031677246,9.999804455838868e-08,2.181788352785726,1.1803631950524363e-05
8,128,128,0.1,1e-07,39745,0.6877954006195068,9.998033146177421e-08,1.5757163533263787,5.9107611526609816e-05
9,128,128,0.1,1e-07,19439,0.36818599700927734,9.992193494151591e-08,4.39694182486112,0.00014616259707267432
0,128,128,0.09,1e-07,33616,0.5994701385498047,9.999812264523122e-08,2.2498697422577427,3.903635953683704e-05
1,128,128,0.09,1e-07,35382,0.6225700378417969,9.997613110643289e-08,1.8849717913452728,4.6567049178714015e-05
2,128,128,0.09,1e-07,38522,0.6530897617340088,9.994802769273947e-08,2.0136621687321488,0.0001110807807065406
3,128,128,0.09,1e-07,10549,0.18448996543884277,9.996160385723762e-08,4.394632437318565,3.202498568377621e-05
4,128,128,0.09,1e-07,21471,0.37859511375427246,9.998343125476594e-08,2.587097831740266,6.288110446295292e-05
5,128,128,0.09,1e-07,28544,0.5307466983795166,9.996403119681696e-08,2.6284835012431262,0.0001166325192651918
6,128,128,0.09,1e-07,4377,0.08528661727905273,9.837360301183373e-08,6.348518285744012,9.863447775870782e-05
7,128,128,0.09,1e-07,88779,1.549868106842041,9.999940522691098e-08,2.1817882672078084,1.1889209868165551e-05
8,128,128,0.09,1e-07,43854,0.7957825660705566,9.997643619572005e-08,1.575716347463007,5.911347489839791e-05
9,128,128,0.09,1e-07,21019,0.37268567085266113,9.999093108364887e-08,4.396941721818111,0.00014626564008146659
0,128,128,0.08,1e-07,34693,0.607410192489624,9.998797837439122e-08,2.249869745489221,3.90331280586409e-05
1,128,128,0.08,1e-07,39192,0.6752314567565918,9.998396153024225e-08,1.8849717883855557,4.6570008895852055e-05
2,128,128,0.08,1e-07,43824,0.7699089050292969,9.995377309862663e-08,2.013661780073019,0.00011146943983630919
3,128,128,0.08,1e-07,11542,0.22827458381652832,9.984469453820644e-08,4.394632467565561,3.199473868775726e-05
4,128,128,0.08,1e-07,23615,0.46543431282043457,9.990427544959157e-08,2.587097881112525,6.283173220378302e-05
5,128,128,0.08,1e-07,31780,0.5962400436401367,9.99603744517713e-08,2.6284835047181367,0.00011662904425469023
6,128,128,0.08,1e-07,100000,1.7068595886230469,nan,nan,nan
7,128,128,0.08,1e-07,92247,1.550058126449585,9.99976926350371e-08,2.1817882572089826,1.1899208693932906e-05
8,128,128,0.08,1e-07,49006,0.8938679695129395,9.996812392297494e-08,1.5757163515342627,5.910940364262096e-05
9,128,128,0.08,1e-07,100000,1.7944872379302979,nan,nan,nan
0,128,128,1.0,1e-08,4118,0.06397676467895508,9.990486797215037e-09,2.494004266519924,0.24409548790264424
1,128,128,1.0,1e-08,3689,0.07576203346252441,9.974596697215343e-09,2.162589380002413,0.27757102160796165
2,128,128,1.0,1e-08,3395,0.06261301040649414,9.970385215357647e-09,2.276110267536715,0.2623370180238598
3,128,128,1.0,1e-08,1512,0.024183273315429688,9.995602564399908e-09,4.560334362879496,0.16566990057524755
4,128,128,1.0,1e-08,3272,0.054106712341308594,9.981684952545256e-09,2.7921341700491165,0.20497345720438753
5,128,128,1.0,1e-08,2859,0.04651331901550293,9.988476993433304e-09,2.840886328065821,0.21228619430342954
6,128,128,1.0,1e-08,708,0.011214733123779297,9.789505832705214e-09,6.428473604185104,0.07985668396333345
7,128,128,1.0,1e-08,3261,0.060775041580200195,9.990213375304924e-09,2.4340395541604636,0.25223939774278703
8,128,128,1.0,1e-08,4191,0.07957124710083008,9.975203291850976e-09,1.883098916426619,0.30732345548871365
9,128,128,1.0,1e-08,3266,0.05252695083618164,9.980678124243969e-09,4.536053716283892,0.13896572882569913
0,128,128,0.9,1e-08,4693,0.07242035865783691,9.991404625528388e-09,2.4445599168283967,0.19465113821111713
1,128,128,0.9,1e-08,4193,0.06567001342773438,9.99222334041594e-09,2.109586664861073,0.22456830646662151
2,128,128,0.9,1e-08,3901,0.07590103149414062,9.991874230785847e-09,2.223441974848596,0.20966872533574055
3,128,128,0.9,1e-08,1674,0.03346657752990723,9.99085999174587e-09,4.525815036624433,0.13115057432018418
4,128,128,0.9,1e-08,3678,0.057798147201538086,9.987204802747174e-09,2.749045398690231,0.16188468584550186
5,128,128,0.9,1e-08,3248,0.050005197525024414,9.969367409726204e-09,2.7979644447152,0.16936431095280868
6,128,128,0.9,1e-08,763,0.011838912963867188,9.870367722805695e-09,6.410030189784233,0.06141326956246207
7,128,128,0.9,1e-08,3728,0.06234025955200195,9.984697638132367e-09,2.385310828423262,0.20351067200558548
8,128,128,0.9,1e-08,4861,0.07804274559020996,9.978508316507706e-09,1.8232073728182454,0.24743191188034008
9,128,128,0.9,1e-08,3798,0.06368374824523926,9.992399973429711e-09,4.505961887294806,0.10887389983661322
0,128,128,0.8,1e-08,5416,0.08350729942321777,9.993850769510204e-09,2.3983871161105155,0.1484783374932359
1,128,128,0.8,1e-08,4826,0.0808258056640625,9.979750730665371e-09,2.059519568855456,0.17450121046100442
2,128,128,0.8,1e-08,4544,0.07186698913574219,9.997936081460046e-09,2.1742607646060845,0.16048751509322923
3,128,128,0.8,1e-08,1877,0.029280900955200195,9.935614235859203e-09,4.493896295358969,0.09923183305471994
4,128,128,0.8,1e-08,4175,0.0671536922454834,9.975051123642387e-09,2.709273779844681,0.12211306699995195
5,128,128,0.8,1e-08,3741,0.05777764320373535,9.984564945664243e-09,2.7580680654680867,0.12946793170569526
6,128,128,0.8,1e-08,829,0.013585329055786133,9.974463482595453e-09,6.393540225392724,0.04492330517095322
7,128,128,0.8,1e-08,4326,0.06942200660705566,9.991472524339962e-09,2.3393784248958047,0.15757826847812817
8,128,128,0.8,1e-08,5729,0.09352421760559082,9.983141743830082e-09,1.766688881228126,0.19091342029022074
9,128,128,0.8,1e-08,4489,0.08630204200744629,9.982490264959232e-09,4.478371601265627,0.08128361380743421
0,128,128,0.7,1e-08,6355,0.1047511100769043,9.986212122850557e-09,2.3561794383079153,0.10627065969063576
1,128,128,0.7,1e-08,5643,0.09107017517089844,9.980361048017583e-09,2.013001917725073,0.12798355933062133
2,128,128,0.7,1e-08,5384,0.0856771469116211,9.998995189122728e-09,2.1292767542958706,0.1155035047830153
3,128,128,0.7,1e-08,2144,0.03627467155456543,9.998380389245054e-09,4.465074912353609,0.0704104500493603
4,128,128,0.7,1e-08,4796,0.07454371452331543,9.981979947476516e-09,2.673391457573885,0.08623074472915615
5,128,128,0.7,1e-08,4383,0.07491493225097656,9.977095989655016e-09,2.721760800141913,0.09316066637952147
6,128,128,0.7,1e-08,911,0.013747692108154297,9.851305306229907e-09,6.379201374359418,0.030584454137647654
7,128,128,0.7,1e-08,5121,0.08104658126831055,9.982692616983257e-09,2.2967576635804186,0.114957507162742
8,128,128,0.7,1e-08,6887,0.12032270431518555,9.992741491909873e-09,1.714373374997065,0.13859791405915978
9,128,128,0.7,1e-08,5401,0.0825340747833252,9.97855908319023e-09,4.453698621218148,0.056610633759955675
0,128,128,0.6,1e-08,7625,0.13065505027770996,9.99325620171243e-09,2.3189226356233483,0.06901385700606877
1,128,128,0.6,1e-08,6741,0.11576032638549805,9.985171040699514e-09,1.9709984436479404,0.08598008525348888
2,128,128,0.6,1e-08,6524,0.10794806480407715,9.995051179073622e-09,2.089492212896168,0.07571896338331285
3,128,128,0.6,1e-08,2501,0.04016399383544922,9.950041273548704e-09,4.440037982690272,0.045373520386022825
4,128,128,0.6,1e-08,5598,0.0893559455871582,9.983209902850176e-09,2.6422093125516644,0.05504859970693543
5,128,128,0.6,1e-08,5242,0.08363151550292969,9.989786763434094e-09,2.6898184839624557,0.061218350200064275
6,128,128,0.6,1e-08,1014,0.016611099243164062,9.848456871200395e-09,6.367286034628821,0.018669114407050102
7,128,128,0.6,1e-08,6229,0.10672259330749512,9.999250432865536e-09,2.258303187491084,0.07650303107340761
8,128,128,0.6,1e-08,8491,0.15813517570495605,9.99157282952079e-09,1.6674708441135133,0.09169538317560799
9,128,128,0.6,1e-08,6609,0.11013007164001465,9.997874583778099e-09,4.432541221989021,0.03545323453082805
0,128,128,0.5,1e-08,9451,0.16190242767333984,9.994338662222546e-09,2.288042145759153,0.03813336714187354
1,128,128,0.5,1e-08,8298,0.1378765106201172,9.995094078785183e-09,1.9350446508566814,0.05002629246222989
2,128,128,0.5,1e-08,8153,0.1381523609161377,9.989173191740641e-09,2.056360717926132,0.04258746841327676
3,128,128,0.5,1e-08,2996,0.05598640441894531,9.96535478442473e-09,4.419709014119045,0.025044551814795923
4,128,128,0.5,1e-08,6681,0.11714839935302734,9.994146708131035e-09,2.6168944602361583,0.02973374739142942
5,128,128,0.5,1e-08,6439,0.10922431945800781,9.983771743354852e-09,2.663325387075575,0.03472525331318366
6,128,128,0.5,1e-08,1149,0.019766807556152344,9.988274735084346e-09,6.358145800152795,0.00952887993102447
7,128,128,0.5,1e-08,7884,0.13460397720336914,9.983816464526063e-09,2.2254841978933113,0.04368404147563476
8,128,128,0.5,1e-08,10816,0.17606520652770996,9.999022774695443e-09,1.6277994160937128,0.05202395515580749
9,128,128,0.5,1e-08,8168,0.1337265968322754,9.996860644845285e-09,4.415720739571981,0.018632752113788342
0,128,128,0.4,1e-08,12327,0.1958625316619873,9.993497571136878e-09,2.265504495823806,0.015595717206526416
1,128,128,0.4,1e-08,10682,0.1826024055480957,9.998955424056488e-09,1.907426935590117,0.02240857719566547
2,128,128,0.4,1e-08,10628,0.16753554344177246,9.99095954405671e-09,2.0319046284254707,0.018131378912615403
3,128,128,0.4,1e-08,3721,0.057283639907836914,9.977162864979738e-09,4.405159962205628,0.010495499901379546
4,128,128,0.4,1e-08,8243,0.1381218433380127,9.988959040127532e-09,2.5989728470413227,0.011812134196593771
5,128,128,0.4,1e-08,8201,0.12894225120544434,9.988715169231832e-09,2.6437206746506035,0.01512054088821202
6,128,128,0.4,1e-08,1341,0.03404831886291504,9.823711873482854e-09,6.352134436718239,0.0035175164964682537
7,128,128,0.4,1e-08,10577,0.1811225414276123,9.988436187532979e-09,2.2006310752025158,0.018830918784839223
8,128,128,0.4,1e-08,14373,0.25739622116088867,9.994086254752621e-09,1.5979789955784154,0.02220353464051006
9,128,128,0.4,1e-08,10022,0.15761828422546387,9.995388034617081e-09,4.404191812528019,0.0071038250698265415
0,128,128,0.3,1e-08,17663,0.2890174388885498,9.995586630964781e-09,2.253249051099291,0.0033402724820112972
1,128,128,0.3,1e-08,14834,0.24909305572509766,9.995321747363617e-09,1.8907377768876346,0.005719418493183026
2,128,128,0.3,1e-08,14534,0.23857331275939941,9.99785323974045e-09,2.0181147876726007,0.004341538159745362
3,128,128,0.3,1e-08,4915,0.07912635803222656,9.969638883541854e-09,4.397112830586735,0.0024483682824865127
4,128,128,0.3,1e-08,10628,0.17394065856933594,9.988142245578868e-09,2.58960244302625,0.0024417301815211623
5,128,128,0.3,1e-08,11132,0.18572402000427246,9.992677976744524e-09,2.6323526440281384,0.0037525102657469667
6,128,128,0.3,1e-08,1646,0.02698040008544922,9.795378294943924e-09,6.349278436921116,0.0006615166993455546
7,128,128,0.3,1e-08,15240,0.24841856956481934,9.99235667473175e-09,2.1863237078733286,0.004523551455652086
8,128,128,0.3,1e-08,19882,0.3186018466949463,9.998973466915362e-09,1.5808786057090654,0.005103144771160029
9,128,128,0.3,1e-08,12018,0.23379039764404297,9.995069372853438e-09,4.398464395973362,0.0013764085151697358
0,128,128,0.2,1e-08,35442,0.5766379833221436,9.998917112688521e-09,2.2500460563004063,0.00013727768312676858
1,128,128,0.2,1e-08,21422,0.35858869552612305,9.994018628292634e-09,1.8853519838624122,0.00033362546796067427
2,128,128,0.2,1e-08,20788,0.351550817489624,9.994432949647636e-09,2.0139917703694366,0.0002185208565812502
3,128,128,0.2,1e-08,7131,0.10966682434082031,9.994465217239012e-09,4.394766914500186,0.00010245219593763011
4,128,128,0.2,1e-08,13971,0.21776819229125977,9.99650622002246e-09,2.587246288089837,8.557524510788284e-05
5,128,128,0.2,1e-08,16747,0.26280975341796875,9.994541355987097e-09,2.6287654076730096,0.00016527391061815777
6,128,128,0.2,1e-08,2248,0.036894798278808594,9.844562802105439e-09,6.348631092407559,1.4172185788474678e-05
7,128,128,0.2,1e-08,22360,0.3652961254119873,9.999591356335547e-09,2.182067678933713,0.0002675225160362338
8,128,128,0.2,1e-08,27311,0.4653139114379883,9.996638261969282e-09,1.5759913320911583,0.00021587115325294448
9,128,128,0.2,1e-08,14603,0.24839115142822266,9.992128333080608e-09,4.3971235512704965,3.556381230396255e-05
0,128,128,0.1,1e-08,51874,0.8547816276550293,9.999644954086784e-09,2.249904857962527,3.920654752409547e-06
1,128,128,0.1,1e-08,36312,0.6527631282806396,9.99995150054167e-09,1.885013849006179,4.509388272566639e-06
2,128,128,0.1,1e-08,37651,0.6421248912811279,9.993869905244868e-09,2.0137625980550933,1.0651457762023142e-05
3,128,128,0.1,1e-08,10801,0.18168187141418457,9.97914375786002e-09,4.394661272040382,3.1902638664149663e-06
4,128,128,0.1,1e-08,21699,0.41324782371520996,9.991656637481361e-09,2.5871544349574895,6.277887239392044e-06
5,128,128,0.1,1e-08,28569,0.499814510345459,9.992548644435773e-09,2.6285885721853157,1.1561577075713814e-05
6,128,128,0.1,1e-08,4072,0.0707252025604248,9.954612172763389e-09,6.348606963287085,9.956934685639851e-06
7,128,128,0.1,1e-08,100000,1.8011324405670166,5.967216007776721e-08,2.1817932313278083,6.92508986821494e-06
8,128,128,0.1,1e-08,45673,0.8674402236938477,9.996997932595897e-09,1.5757694861815987,5.97475630659261e-06
9,128,128,0.1,1e-08,21704,0.3617844581604004,9.992148598120254e-09,4.397073371832155,1.461562603743971e-05
0,128,128,0.09,1e-08,52737,0.9182581901550293,9.99982129566701e-09,2.249904851747296,3.926869983406078e-06
1,128,128,0.09,1e-08,39352,0.685307502746582,9.998740460592792e-09,1.8850138234083995,4.534986052018297e-06
2,128,128,0.09,1e-08,41821,0.7193124294281006,9.996744926646373e-09,2.0137625770569256,1.0672455929672253e-05
3,128,128,0.09,1e-08,11591,0.1951439380645752,9.98502674987023e-09,4.394661265675702,3.1966285467532884e-06
4,128,128,0.09,1e-08,23412,0.4442136287689209,9.997670974079553e-09,2.5871544274471825,6.285397546434979e-06
5,128,128,0.09,1e-08,31156,0.5506856441497803,9.992476287384866e-09,2.6285885649176652,1.1568844726195238e-05
6,128,128,0.09,1e-08,4480,0.08167004585266113,9.848175297824668e-09,6.348607045658667,9.87456310319601e-06
7,128,128,0.09,1e-08,100000,1.837005615234375,7.1770858579151e-08,2.181791663547371,8.492870305687461e-06
8,128,128,0.09,1e-08,49782,0.8433644771575928,9.996580563331747e-09,1.57576947713337,5.983804535425463e-06
9,128,128,0.09,1e-08,23284,0.44190239906311035,9.999071078070632e-09,4.397073359663251,1.4627794941546313e-05
0,128,128,0.08,1e-08,53814,0.9678359031677246,9.998966137708676e-09,2.249904851382409,3.927234870637619e-06
1,128,128,0.08,1e-08,43162,0.7466163635253906,9.999876154562215e-09,1.8850138199091193,4.538485332217235e-06
2,128,128,0.08,1e-08,47126,0.9096803665161133,9.998496582758198e-09,2.013762569672017,1.0679840838356824e-05
3,128,128,0.08,1e-08,12583,0.224456787109375,9.996885085364338e-09,4.394661260716813,3.2015874360524776e-06
4,128,128,0.08,1e-08,25556,0.4549088478088379,9.98976035573862e-09,2.587154431995721,6.280849008000189e-06
5,128,128,0.08,1e-08,34392,0.60841965675354,9.99211255924004e-09,2.6285885645012685,1.156926112289014e-05
6,128,128,0.08,1e-08,100000,1.8050527572631836,nan,nan,nan
7,128,128,0.08,1e-08,100000,1.7556157112121582,7.953831999453487e-08,2.1817907193773824,9.437040294102417e-06
8,128,128,0.08,1e-08,54933,1.005486011505127,9.999605629640307e-09,1.5757694742654433,5.986672461988363e-06
9,128,128,0.08,1e-08,100000,1.740727424621582,nan,nan,nan
0,128,128,1.0,1e-09,5070,0.08661913871765137,9.987401357325343e-10,2.4940062900844975,0.24409751146721792
1,128,128,1.0,1e-09,4442,0.07182121276855469,9.969956110689182e-10,2.1625957680235617,0.27757740962911015
2,128,128,1.0,1e-09,4024,0.06992006301879883,9.99048861000107e-10,2.2761192392781555,0.2623459897653002
3,128,128,1.0,1e-09,1747,0.036272287368774414,9.972044058559337e-10,4.560341239650359,0.16567677734611053
4,128,128,1.0,1e-09,3860,0.0716860294342041,9.9899895647515e-10,2.7921419270240593,0.20498121417933035
5,128,128,1.0,1e-09,3366,0.053028106689453125,9.98778355160157e-10,2.8408971975680615,0.21229706380567004
6,128,128,1.0,1e-09,789,0.013932466506958008,9.78504718224249e-10,6.428483105742047,0.07986618552027647
7,128,128,1.0,1e-09,3855,0.06774044036865234,9.982724022417067e-10,2.4340489766348097,0.25224882021713313
8,128,128,1.0,1e-09,5067,0.09755492210388184,9.973854884354205e-10,1.8831044406337911,0.3073289796958858
9,128,128,1.0,1e-09,3878,0.0816950798034668,9.98564619880682e-10,4.536066576666736,0.1389785892085431
0,128,128,0.9,1e-09,5786,0.11687970161437988,9.987231302382993e-10,2.444561889311105,0.1946531106938254
1,128,128,0.9,1e-09,5047,0.07831692695617676,9.974671262569235e-10,2.109593137709388,0.22457477931493663
2,128,128,0.9,1e-09,4621,0.07870364189147949,9.99765541187525e-10,2.2234509840903978,0.20967773457754246
3,128,128,0.9,1e-09,1932,0.035333871841430664,9.936287070910765e-10,4.525822031680357,0.131157569376108
4,128,128,0.9,1e-09,4333,0.0777287483215332,9.98805827975846e-10,2.749053061872689,0.16189234902796024
5,128,128,0.9,1e-09,3823,0.06235671043395996,9.99260001133262e-10,2.7979754103218797,0.16937527655948825
6,128,128,0.9,1e-09,847,0.014434099197387695,9.960702714029157e-10,6.410039623670451,0.06142270344868006
7,128,128,0.9,1e-09,4405,0.07631778717041016,9.977725399373805e-10,2.38532036177193,0.2035202053542533
