Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,256,256,1.0,20200,0.6061093807220459,9.999601017010584e-10,2.8018802447716205,0.27590953445220645
1,256,256,1.0,2667,0.08526992797851562,9.945443886841265e-10,6.883288313777173,0.06802368987017893
2,256,256,1.0,13576,0.4652063846588135,9.996792699196178e-10,2.7596355034627984,0.26507926547011573
3,256,256,1.0,10880,0.3501729965209961,9.995648250077371e-10,3.1335280217579813,0.20264976949387137
4,256,256,1.0,3454,0.11685490608215332,9.998341364905738e-10,6.510570399370442,0.07106011248048105
5,256,256,1.0,14851,0.50119948387146,9.99272451243649e-10,2.422439914228492,0.2620061481513467
6,256,256,1.0,10409,0.3626718521118164,9.992779902157078e-10,4.111626784359434,0.1644472938840007
7,256,256,1.0,6757,0.22096753120422363,9.994251190525993e-10,4.123326822511254,0.17937508130159818
8,256,256,1.0,15804,0.5051465034484863,9.996244439841595e-10,2.3123506169127013,0.2715788568456099
9,256,256,1.0,9692,0.3126099109649658,9.994253497708216e-10,3.949842348730071,0.17367948941100675
0,256,256,0.9,23682,0.8067805767059326,9.998789903681304e-10,2.748565613698288,0.2225949033788739
1,256,256,0.9,2834,0.09100079536437988,9.93230127484257e-10,6.867401239051684,0.05213661514468981
2,256,256,0.9,15612,0.5332086086273193,9.99666686235523e-10,2.7082965541491077,0.21374031615642508
3,256,256,0.9,12262,0.3839755058288574,9.991054216590411e-10,3.092537217882911,0.161658965618801
4,256,256,0.9,3689,0.11982321739196777,9.97555783636972e-10,6.493689695233749,0.05417940834378765
5,256,256,0.9,17061,0.5526723861694336,9.998193202173655e-10,2.371561999439362,0.2111282333622171
6,256,256,0.9,11705,0.4021477699279785,9.99477437445273e-10,4.077879813188821,0.1307003227133885
7,256,256,0.9,7551,0.23941946029663086,9.988745707303903e-10,4.086799884120028,0.14284814291037184
8,256,256,0.9,18148,0.5834698677062988,9.993161012231133e-10,2.2601500192602417,0.21937825919315035
9,256,256,0.9,10893,0.3544328212738037,9.995439493454272e-10,3.9144526206815358,0.13828976136247162
0,256,256,0.8,28199,0.9534957408905029,9.9971910610952e-10,2.698354279829686,0.17238356951027178
1,256,256,0.8,3034,0.09596014022827148,9.94015448944896e-10,6.853285618152456,0.03802099424546146
2,256,256,0.8,18222,0.5842046737670898,9.995921174121847e-10,2.6598497414965285,0.16529350350384586
