Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,1024,1024,1.1,42272,26.864136934280396,9.999262868078986e-08,7.190569831269743,0.12277759940975663
1,1024,1024,1.1,27706,16.78535270690918,9.997630458224993e-08,8.431058798314897,0.11872345177907029
2,1024,1024,1.1,36800,22.095842361450195,9.999784149382698e-08,7.124734241986768,0.10782411743050169
3,1024,1024,1.1,24245,15.60625696182251,9.996689385701266e-08,10.974572319799432,0.0664485934198833
4,1024,1024,1.1,55437,35.4228093624115,9.999762164061149e-08,6.765592951483301,0.16638543061347733
5,1024,1024,1.1,52829,33.4867217540741,9.999648979794502e-08,6.603966926268358,0.15594191037855332
6,1024,1024,1.1,44677,26.92288565635681,9.998494456529318e-08,7.347594571744963,0.1405941066781322
7,1024,1024,1.1,48577,29.98810887336731,9.998853341824931e-08,5.483049130545633,0.1626151679622243
8,1024,1024,1.1,57057,34.958585023880005,9.999256305815232e-08,6.1249579934469125,0.1727344375466835
9,1024,1024,1.1,15672,9.499350786209106,9.997711794486504e-08,14.769206040473815,0.061549236963013954
0,1024,1024,1,46825,29.351383686065674,9.998939906673103e-08,7.1665861975417675,0.09879396568178134
1,1024,1024,1,30568,18.730161428451538,9.998017189063318e-08,8.408451052605104,0.096115706069277
2,1024,1024,1,40466,26.311872720718384,9.999509111534299e-08,7.102433633143034,0.08552350858676849
3,1024,1024,1,26301,16.503708839416504,9.997287212068669e-08,10.959957969733486,0.05183424335393738
4,1024,1024,1,62494,38.864285945892334,9.999601184064455e-08,6.734661628729293,0.1354541078594691
5,1024,1024,1,58790,36.42808938026428,9.999279051596185e-08,6.574091208572458,0.12606619268265362
6,1024,1024,1,49835,30.356639623641968,9.998392188140248e-08,7.320115341234406,0.11311487616757532
7,1024,1024,1,54026,33.188863039016724,9.999807439086197e-08,5.452184619080288,0.13175065649687934
8,1024,1024,1,64108,39.83873534202576,9.999378907873946e-08,6.093109122593447,0.1408855666932176
9,1024,1024,1,17332,11.449838399887085,9.995753697564051e-08,14.75670157375177,0.049044770240968205
0,1024,1024,0.9,52397,34.659862995147705,9.999505604855845e-08,7.144428502684203,0.07663627082421698
1,1024,1024,0.9,34052,22.191389799118042,9.999156940659372e-08,8.387484752797619,0.0751494062617919
2,1024,1024,0.9,44927,28.548890590667725,9.999098431927658e-08,7.081952662677131,0.06504253812086525
3,1024,1024,0.9,28769,17.89043617248535,9.995953570624862e-08,10.946687775517791,0.03856404913824285
4,1024,1024,0.9,71245,44.95379447937012,9.999796059386931e-08,6.705727071102479,0.10651955023265547
5,1024,1024,0.9,66087,41.037269115448,9.999250944196965e-08,6.546311391534177,0.09828637564437237
6,1024,1024,0.9,56168,35.10739731788635,9.999860877242875e-08,7.294661297996522,0.08766083292969107
