Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,256,256,1.0,16333,0.502784252166748,9.998357958403148e-09,2.8018598360797373,0.2758891257603233
1,256,256,1.0,2398,0.07486128807067871,9.935479468661801e-09,6.8832381344659375,0.06797351055894296
2,256,256,1.0,10620,0.3451802730560303,9.997866517313936e-09,2.7596307910104665,0.2650745530177838
3,256,256,1.0,8822,0.2785789966583252,9.999710351427105e-09,3.1335163502789314,0.20263809801482147
4,256,256,1.0,3071,0.10308456420898438,9.955568746125576e-09,6.510519232849568,0.0710089459596066
5,256,256,1.0,11988,0.3723490238189697,9.998694743690306e-09,2.4224236735529567,0.26198990747581163
6,256,256,1.0,8354,0.2710411548614502,9.994453304025541e-09,4.111616895964806,0.16443740548937313
7,256,256,1.0,5599,0.1803293228149414,9.987619782429735e-09,4.123316591769626,0.1793648505599701
8,256,256,1.0,12894,0.39817333221435547,9.996383936762554e-09,2.3123295833759725,0.2715578233088811
9,256,256,1.0,7936,0.25255322456359863,9.994835025589621e-09,3.949827647196071,0.1736647878770068
0,256,256,0.9,19130,0.6318705081939697,9.996893618469116e-09,2.7485450064653545,0.2225742961459405
1,256,256,0.9,2560,0.08099508285522461,9.973147072940558e-09,6.867350957417792,0.05208633351079772
2,256,256,0.9,12223,0.4079728126525879,9.994335616048122e-09,2.7082917099929302,0.21373547200024756
3,256,256,0.9,9955,0.31490135192871094,9.99587990331563e-09,3.0925253176248404,0.16164706536073048
4,256,256,0.9,3294,0.10779953002929688,9.998141604558586e-09,6.493638073568732,0.05412778667877127
5,256,256,0.9,13774,0.43158721923828125,9.999064812249436e-09,2.371545650917898,0.21111188484075294
6,256,256,0.9,9400,0.3055837154388428,9.991704883610675e-09,4.077869875616035,0.1306903851406025
7,256,256,0.9,6262,0.19546127319335938,9.99047156721028e-09,4.086790045035298,0.14283830382564178
8,256,256,0.9,14807,0.4183180332183838,9.994609130765941e-09,2.260128977715724,0.21935721764863247
9,256,256,0.9,8923,0.29146575927734375,9.998151187171067e-09,3.914438106546975,0.13827524722791074
0,256,256,0.8,22753,0.7588167190551758,9.999108015537606e-09,2.6983334688796017,0.17236275856018768
1,256,256,0.8,2756,0.08907437324523926,9.968222975352548e-09,6.8532354897299115,0.03797086582291698
2,256,256,0.8,14278,0.4701840877532959,9.99766962966886e-09,2.659844753213723,0.16528851522104038
3,256,256,0.8,11374,0.35954809188842773,9.994093413956406e-09,3.0544145070682376,0.12353625480412767
4,256,256,0.8,3562,0.1177682876586914,9.975592878651296e-09,6.478677936170911,0.039167649280949846
5,256,256,0.8,16051,0.5239157676696777,9.999732250576265e-09,2.3238513099021665,0.16341754382502138
6,256,256,0.8,10700,0.35031747817993164,9.99593236482299e-09,4.046810442104384,0.09963095162895108
7,256,256,0.8,7085,0.22687602043151855,9.984338398584536e-09,4.052916238920631,0.1089644977109745
8,256,256,0.8,17272,0.5545063018798828,9.996993155167444e-09,2.2110303381751555,0.1702585781080641
9,256,256,0.8,10170,0.31969571113586426,9.990952858432434e-09,3.8815416745617055,0.10537881524264137
0,256,256,0.7,27571,0.9153342247009277,9.996549710407365e-09,2.6518558007685904,0.1258850904491764
1,256,256,0.7,3000,0.09814643859863281,9.937560680600699e-09,6.841042787132066,0.025778163225071538
2,256,256,0.7,16992,0.6048507690429688,9.99661185600853e-09,2.6148901111870733,0.1203338731943906
3,256,256,0.7,13207,0.417461633682251,9.998562118876397e-09,3.0196544973239687,0.08877624505985882
4,256,256,0.7,3891,0.12775802612304688,9.985396016987114e-09,6.465820035343417,0.026309748453456017
5,256,256,0.7,19035,0.5917105674743652,9.996605382020518e-09,2.279937600143553,0.11950383406640785
6,256,256,0.7,12370,0.4010632038116455,9.993014358708474e-09,4.018776454093791,0.07159696361835799
7,256,256,0.7,8131,0.26250648498535156,9.9986991325407e-09,4.022139224055101,0.07818748284544474
8,256,256,0.7,20566,0.6796712875366211,9.999161056442607e-09,2.165601597410042,0.12482983734295061
9,256,256,0.7,11793,0.3715019226074219,9.999035758233299e-09,3.8515694011130277,0.07540654179396356
0,256,256,0.6,34189,1.1109004020690918,9.999533361060298e-09,2.610056365659035,0.0840856553396212
1,256,256,0.6,3315,0.10961556434631348,9.949141362326774e-09,6.830976137532293,0.015711513625298323
2,256,256,0.6,20706,0.6333966255187988,9.99647860669417e-09,2.5743828777618916,0.0798266397692089
3,256,256,0.6,15670,0.4725914001464844,9.996673894924202e-09,2.9889774230975688,0.058099170833458835
4,256,256,0.6,4312,0.13111495971679688,9.952723375485084e-09,6.455298938802041,0.015788651912080454
5,256,256,0.6,23097,0.6736898422241211,9.997693876766245e-09,2.24064077645895,0.08020701038180489
6,256,256,0.6,14622,0.4429333209991455,9.994295592508085e-09,3.994245310670662,0.04706582019522898
7,256,256,0.6,9514,0.29926514625549316,9.991161373061608e-09,3.9950822496798453,0.051130508470189184
8,256,256,0.6,25184,0.7478320598602295,9.99706092040531e-09,2.124706066416695,0.08393430634960364
9,256,256,0.6,13992,0.42290520668029785,9.997849906469292e-09,3.825182027552148,0.04901916823308383
0,256,256,0.5,43683,1.3155663013458252,9.998032199885765e-09,2.5744405912078174,0.04846988088840343
1,256,256,0.5,3745,0.11439371109008789,9.953259568103168e-09,6.823292509568631,0.008027885661636702
2,256,256,0.5,26025,0.7601912021636963,9.999618862110982e-09,2.5398847963090785,0.04532855831639582
3,256,256,0.5,19138,0.6047143936157227,9.995463011100436e-09,2.96351167379914,0.03263342153503013
4,256,256,0.5,4877,0.14740753173828125,9.98378128433397e-09,6.447391978219297,0.007881691329336249
5,256,256,0.5,28969,0.9142661094665527,9.998924064592851e-09,2.2072044456259494,0.04677067954880432
6,256,256,0.5,17903,0.5374326705932617,9.998478119228882e-09,3.9739187684197477,0.026739277944314743
7,256,256,0.5,11447,0.35860490798950195,9.992953587875664e-09,3.972649593820065,0.028697852610409136
8,256,256,0.5,32073,0.9190895557403564,9.998261957938626e-09,2.089715901050168,0.04894414098307642
9,256,256,0.5,17109,0.5452051162719727,9.995543196091028e-09,3.8033815008054344,0.02721864148637021
0,256,256,0.4,58189,1.8035492897033691,9.999367177153384e-09,2.5473387155935936,0.02136800527417959
1,256,256,0.4,4378,0.131608247756958,9.952120405554155e-09,6.818238014118821,0.002973390211826299
2,256,256,0.4,34060,1.0210151672363281,9.998082381099116e-09,2.5138247495736863,0.019268511581003622
3,256,256,0.4,24354,0.7562146186828613,9.997523793200958e-09,2.9448131774312785,0.013934925167168544
4,256,256,0.4,5698,0.18192744255065918,9.979670292405152e-09,6.442329210963531,0.002818924073570095
5,256,256,0.4,38301,1.189256191253662,9.999708978393473e-09,2.181517245625541,0.021083479548396067
6,256,256,0.4,23233,0.7414920330047607,9.997221953050861e-09,3.958804094699697,0.011624604224264257
7,256,256,0.4,14399,0.42550182342529297,9.994936910236174e-09,3.956107378891218,0.012155637681562137
8,256,256,0.4,43181,1.3680272102355957,9.999596880562456e-09,2.0627516677383744,0.021979907671282994
9,256,256,0.4,21796,0.6735067367553711,9.996918390320353e-09,3.787527151028687,0.011364291709623053
0,256,256,0.3,83039,2.5976321697235107,9.99923222434057e-09,2.5313857941789344,0.0054150838595203865
1,256,256,0.3,5422,0.17023444175720215,9.958969836298959e-09,6.815800113858153,0.0005354899511589295
2,256,256,0.3,46737,1.5321600437164307,9.998110870462762e-09,2.4989567944575595,0.004400556464876804
3,256,256,0.3,33346,1.0883350372314453,9.997399722308509e-09,2.9342897686148897,0.003411516350779742
4,256,256,0.3,7039,0.23528623580932617,9.96260912742436e-09,6.43999181779847,0.000481530908508887
5,256,256,0.3,55449,1.8281645774841309,9.9996153276119e-09,2.1659419411296295,0.005508175052484354
6,256,256,0.3,32964,1.1430468559265137,9.99778446923033e-09,3.9500317474142586,0.002852256938825626
7,256,256,0.3,19318,0.7374012470245361,9.999556333135928e-09,3.946759972529492,0.0028082313198360964
8,256,256,0.3,63036,2.0488619804382324,9.998999920581009e-09,2.0463994911432204,0.005627731076129017
