Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,64,64,1,179,0.0021774768829345703,9.781975536558157e-06,5.629901246601147,0.1151153652295207
1,64,64,1,485,0.006230592727661133,9.975075427631763e-06,1.993898575530938,0.28664552305634605
2,64,64,1,477,0.005827903747558594,9.936471713378747e-06,2.559522463610781,0.1988870624707353
3,64,64,1,431,0.005326271057128906,9.931849096658785e-06,1.7586338569368452,0.3205271482114824
4,64,64,1,696,0.008538961410522461,9.985413524853798e-06,1.5484795993126774,0.3317197059177306
5,64,64,1,505,0.006163120269775391,9.965787472639848e-06,1.9182250759241386,0.30593370655028496
6,64,64,1,575,0.006857872009277344,9.962911704759075e-06,1.6364631556720008,0.3633722456108137
7,64,64,1,708,0.008611679077148438,9.971567476080995e-06,1.2623055480360517,0.3955067457319118
8,64,64,1,374,0.005637168884277344,9.951088296086819e-06,2.4190639297175145,0.22223547131872934
9,64,64,1,253,0.0031495094299316406,9.758293066319812e-06,3.799622911267164,0.13720146720276327
0,64,64,0.9,199,0.0024755001068115234,9.599128361313658e-06,5.604605644739797,0.08981976336817077
1,64,64,0.9,563,0.007992744445800781,9.937934920822844e-06,1.9403135649098306,0.23306051243523873
2,64,64,0.9,547,0.006821155548095703,9.998592356549874e-06,2.5160198937037235,0.1553844925636776
3,64,64,0.9,496,0.0073430538177490234,9.978783997093704e-06,1.6986875435755768,0.2605808348502141
4,64,64,0.9,809,0.009992122650146484,9.944457270833623e-06,1.4852451871613253,0.2684852937663784
5,64,64,0.9,590,0.007302999496459961,9.95574197195162e-06,1.8609716251988964,0.24868025582504272
6,64,64,0.9,669,0.008448600769042969,9.983130018750841e-06,1.5699088790259603,0.2968179689647732
7,64,64,0.9,830,0.010093450546264648,9.986363981934893e-06,1.190454552693121,0.3236557503889811
8,64,64,0.9,440,0.00608062744140625,9.954369774311383e-06,2.374629406843357,0.17780094844457173
9,64,64,0.9,278,0.0034635066986083984,9.988940824028764e-06,3.7685741103576573,0.10615266629325681
0,64,64,0.8,223,0.002866029739379883,9.677327671240438e-06,5.581391807209743,0.06660592583811642
1,64,64,0.8,665,0.008012056350708008,9.95418353598801e-06,1.8897131538132546,0.18246010133866264
2,64,64,0.8,638,0.007953882217407227,9.923564842591326e-06,2.4758985716659465,0.11526317052590063
3,64,64,0.8,580,0.007666826248168945,9.991955162894084e-06,1.6414013719651495,0.20329466323978673
4,64,64,0.8,952,0.01213383674621582,9.99684482011487e-06,1.424847503865097,0.20808761047015012
5,64,64,0.8,698,0.008878469467163086,9.958989658238188e-06,1.806820930922236,0.1945295615483824
6,64,64,0.8,788,0.009612083435058594,9.981905398227797e-06,1.5061133470361985,0.23302243697501135
7,64,64,0.8,987,0.012686729431152344,9.974552291572986e-06,1.1213204253653926,0.2545216230612527
8,64,64,0.8,524,0.006661176681518555,9.945736328453858e-06,2.3331603257658413,0.13633186736705616
9,64,64,0.8,309,0.003810882568359375,9.970942470908378e-06,3.7404135814783324,0.07799213741393185
0,64,64,0.7,253,0.0031425952911376953,9.769517978715225e-06,5.56067394942065,0.0458880680490239
1,64,64,0.7,805,0.010094642639160156,9.982452750478127e-06,1.842657168995778,0.1354041165211861
2,64,64,0.7,757,0.010015726089477539,9.930098817327593e-06,2.4398525148395245,0.07921711369947859
3,64,64,0.7,693,0.008270502090454102,9.936317774583009e-06,1.5874766995530654,0.14936999082770264
4,64,64,0.7,1140,0.014457941055297852,9.996182624663619e-06,1.3681341963644602,0.15137430296951337
5,64,64,0.7,839,0.010395288467407227,9.977755619557799e-06,1.7564220625221187,0.1441306931482651
6,64,64,0.7,948,0.011827468872070312,9.970916011205894e-06,1.4459089719676994,0.17281806190651228
7,64,64,0.7,1194,0.015517711639404297,9.986380477059603e-06,1.0557679523223251,0.18896915001818526
8,64,64,0.7,633,0.007472991943359375,9.997888305697533e-06,2.2951562583453624,0.09832779994657725
9,64,64,0.7,347,0.004344463348388672,9.907869507302935e-06,3.715580679712615,0.053159235648214676
0,64,64,0.6,292,0.003770112991333008,9.676259534460024e-06,5.542978336481917,0.02819245511029056
1,64,64,0.6,1010,0.012273311614990234,9.985811941008033e-06,1.7999568094256984,0.09270375695110644
2,64,64,0.6,914,0.011438131332397461,9.952561812184152e-06,2.4088683739471737,0.048232972807127794
3,64,64,0.6,849,0.010864734649658203,9.970823918726418e-06,1.5380653122326677,0.09995860350730501
4,64,64,0.6,1394,0.01698017120361328,9.957756929950684e-06,1.3163865506249102,0.09962665722996333
5,64,64,0.6,1032,0.01272130012512207,9.974245691046768e-06,1.7106658842274318,0.09837451485357818
6,64,64,0.6,1163,0.01480412483215332,9.974759968889302e-06,1.3905200036342489,0.11742909357306175
7,64,64,0.6,1480,0.0193173885345459,9.972709533144497e-06,0.995223418263262,0.12842461595912213
8,64,64,0.6,783,0.010017156600952148,9.948038879038085e-06,2.2614195214894655,0.0645910630906803
9,64,64,0.6,394,0.0048732757568359375,9.947994031894725e-06,3.6946732984630373,0.03225185439863676
