Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,512,512,1.1,21974,2.2841672897338867,9.999264130328839e-08,3.4117829945576115,0.25738083229869657
1,512,512,1.1,15750,1.6226294040679932,9.997505320607711e-08,4.567716009704014,0.17203823094631954
2,512,512,1.1,10310,1.0811724662780762,9.999970423165555e-08,6.883202315521589,0.12844688711821295
3,512,512,1.1,18478,2.006960153579712,9.999879887383559e-08,3.904753781233922,0.21176250812146913
4,512,512,1.1,15419,1.56886887550354,9.998824769975184e-08,6.1862436555976,0.16818708983014208
5,512,512,1.1,25550,2.5581202507019043,9.997832493618616e-08,2.893330135603468,0.29612975934716124
6,512,512,1.1,5159,0.53843092918396,9.999362958219155e-08,5.1478562515339075,0.15633545370927937
7,512,512,1.1,14806,1.5412507057189941,9.998981493090572e-08,3.9792074549009007,0.17940176030270694
8,512,512,1.1,16818,1.6826469898223877,9.997018407797292e-08,4.188759120557009,0.23050931751448678
9,512,512,1.1,17710,1.8417599201202393,9.999523525048085e-08,4.960399019162547,0.1798479832730857
0,512,512,1,24872,2.4697208404541016,9.99807890289181e-08,3.366034513102321,0.21163235084340615
1,512,512,1,17435,1.795879602432251,9.995530963124652e-08,4.535376189038116,0.1396984102804213
2,512,512,1,11427,1.1939399242401123,9.996493480646934e-08,6.858832562593391,0.10407713419001485
3,512,512,1,20618,2.1453659534454346,9.99731405793361e-08,3.865590180925281,0.17259890781282827
4,512,512,1,17374,1.723236322402954,9.999846563822634e-08,6.154917699194389,0.13686113342693051
5,512,512,1,28792,2.870206832885742,9.999691032418906e-08,2.8423027170926365,0.24510234083632954
6,512,512,1,4623,0.4538416862487793,9.994418759783075e-08,5.118443766620727,0.12692296879609888
7,512,512,1,16376,1.6207544803619385,9.997866091005642e-08,3.9454111053544314,0.14560541075623767
8,512,512,1,18763,1.8641343116760254,9.999581677185704e-08,4.147781721512143,0.18953191846962048
9,512,512,1,19723,1.9506149291992188,9.998450280039595e-08,4.927198230347135,0.1466471944576737
0,512,512,0.9,28472,2.830307722091675,9.998544132916454e-08,3.322951371666693,0.1685492094077783
1,512,512,0.9,19492,1.9545061588287354,9.999831169539564e-08,4.505367875007498,0.1096900962498033
2,512,512,0.9,12796,1.2779591083526611,9.995515623615475e-08,6.836329140013927,0.0815737116105506
3,512,512,0.9,23246,2.5246222019195557,9.998115231687685e-08,3.829054096472193,0.1360628233597403
4,512,512,0.9,19794,2.1087229251861572,9.999453985751888e-08,6.125642757953266,0.10758619218580812
5,512,512,0.9,32794,3.4365196228027344,9.999417203282457e-08,2.793861341071192,0.19666096481488493
6,512,512,0.9,4826,0.5050959587097168,9.999964406754228e-08,5.0911264909255,0.0996056931008722
7,512,512,0.9,18282,1.8131816387176514,9.996935896715992e-08,3.914121715405548,0.11431602080735415
8,512,512,0.9,21160,2.1110057830810547,9.996620784803734e-08,4.10922940167414,0.15097959863161803
9,512,512,0.9,22182,2.2066457271575928,9.999448414383869e-08,4.896217315824474,0.115666279935013
0,512,512,0.8,33039,3.4000725746154785,9.998915521513413e-08,3.2829099072109234,0.12850774495200845
1,512,512,0.8,22064,2.2717645168304443,9.995453487121608e-08,4.477947906721615,0.08227012796391975
2,512,512,0.8,14508,1.4917023181915283,9.99577188845989e-08,6.815868343098671,0.06111291469529512
3,512,512,0.8,26551,2.761915445327759,9.997561482583822e-08,3.795469526266147,0.10247825315369408
4,512,512,0.8,22854,2.3977956771850586,9.99910084319329e-08,6.098702402900573,0.08064583713311446
5,512,512,0.8,37844,3.7622294425964355,9.998600548812714e-08,2.74839976035181,0.15119938409550304
6,512,512,0.8,6982,0.8104345798492432,9.999934235532804e-08,5.06626045032127,0.07473965249664172
7,512,512,0.8,20647,2.2048516273498535,9.997652662338541e-08,3.885578105985319,0.08577241138712521
8,512,512,0.8,24181,2.862191915512085,9.996932546097598e-08,4.07342941918556,0.11517961614303784
9,512,512,0.8,25251,2.588279962539673,9.999145207748722e-08,4.86771277122251,0.08716173533304872
0,512,512,0.7,38978,4.063553333282471,9.999936434815226e-08,3.2464415992448274,0.09203943698591255
1,512,512,0.7,25370,2.605360269546509,9.996026999626456e-08,4.453459457464073,0.057781678706378514
2,512,512,0.7,16704,2.210845708847046,9.997534872272645e-08,6.7976859757271795,0.0429305473238033
3,512,512,0.7,30829,3.283703565597534,9.998465734170625e-08,3.7652856568554025,0.07229438374294972
4,512,512,0.7,26830,2.9553287029266357,9.997712459254224e-08,6.074487253421379,0.05643068765392112
5,512,512,0.7,44387,5.467209339141846,9.998520850281953e-08,2.7064936517986475,0.10929327554234058
6,512,512,0.7,9574,1.0927276611328125,9.998645821756094e-08,5.0441216080232305,0.05260081019860241
7,512,512,0.7,23672,2.4764833450317383,9.999387323321104e-08,3.860110675445038,0.0603049808468441
8,512,512,0.7,28103,3.49280047416687,9.997914576787004e-08,4.040845260573745,0.08259545753122266
9,512,512,0.7,29186,3.1240923404693604,9.999414003368165e-08,4.842039989709827,0.061488953820365566
0,512,512,0.6,46950,5.372321128845215,9.998862563961874e-08,3.2143286096266683,0.05992644736775343
1,512,512,0.6,29787,3.368055582046509,9.998453947288391e-08,4.432382645342545,0.03670486658485039
