Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
2,64,64,0.4,2336,0.02687692642211914,9.966765287042212e-08,2.370705626087905,0.010070224947859252
3,64,64,0.4,2862,0.03263497352600098,9.980303538464907e-08,1.4629402935025562,0.02483358477719344
4,64,64,0.4,3580,0.04035663604736328,9.977061866256465e-08,1.2409982541938198,0.024238360798872982
5,64,64,0.4,3784,0.04183006286621094,9.98399383687898e-08,1.6399430769899426,0.027651707616088927
6,64,64,0.4,5097,0.05840921401977539,9.993955782730546e-08,1.303843004863829,0.03075209480264185
7,64,64,0.4,4882,0.05442404747009277,9.986893948973896e-08,0.9019150634138116,0.0351162611096717
8,64,64,0.4,2691,0.0301055908203125,9.99234426278528e-08,2.213087299031399,0.016258840632613847
9,64,64,0.4,859,0.00960683822631836,9.989644584804114e-08,3.6686579288559544,0.00623648479155392
0,64,64,0.3,660,0.007275581359863281,9.693607442434748e-08,5.516180044413682,0.0013941630420557516
1,64,64,0.3,6365,0.07294082641601562,9.996705992165733e-08,1.7150589479585163,0.007805895483924408
2,64,64,0.3,2832,0.031391143798828125,9.972286660678287e-08,2.3625462184348343,0.0019108172947883695
3,64,64,0.3,3893,0.043495893478393555,9.980758440553128e-08,1.443734498403019,0.005627789677656203
4,64,64,0.3,4585,0.052172183990478516,9.991262738331952e-08,1.2218757534744316,0.005115860079484724
5,64,64,0.3,5606,0.06280088424682617,9.995639414089874e-08,1.6195868634281458,0.007295494054292195
6,64,64,0.3,7602,0.08797740936279297,9.993903972785323e-08,1.280489652372824,0.007398742311636841
7,64,64,0.3,7580,0.0827031135559082,9.994798868054322e-08,0.8761187592046051,0.009319956900465276
8,64,64,0.3,3845,0.04365062713623047,9.989848319749695e-08,2.201163913587669,0.0043354551888836745
9,64,64,0.3,1003,0.011202812194824219,9.901226937641949e-08,3.663596488910971,0.0011750448465703833
0,64,64,0.2,985,0.011189937591552734,9.903434724026217e-08,5.514833631205366,4.7749833739452185e-05
1,64,64,0.2,12938,0.14943814277648926,9.996528111885783e-08,1.707816104087768,0.0005630516131760466
2,64,64,0.2,3545,0.040450334548950195,9.989038333296785e-08,2.3606742083078567,3.880716781079485e-05
3,64,64,0.2,4953,0.054694175720214844,9.990841701862374e-08,1.4383231886671872,0.00021647994182449892
4,64,64,0.2,6058,0.06855416297912598,9.977635262101159e-08,1.2169205585413976,0.0001606651464507447
5,64,64,0.2,8640,0.09473872184753418,9.998646705380865e-08,1.612623717739125,0.0003323483652712955
6,64,64,0.2,12458,0.1413593292236328,9.995787896704966e-08,1.2734093188100413,0.0003184087488541376
7,64,64,0.2,16442,0.18848013877868652,9.999990441614259e-08,0.8674519728776031,0.0006531705734632576
8,64,64,0.2,7822,0.09210467338562012,9.998957762463734e-08,2.1972708641729835,0.00044240577419829563
9,64,64,0.2,1232,0.013732194900512695,9.889920911734795e-08,3.6624548841597213,3.34400953208025e-05
0,64,64,0.1,1911,0.023281097412109375,9.741017389236495e-08,5.514778800739917,7.080631709399654e-06
1,64,64,0.1,33786,0.4076204299926758,9.996456723504465e-08,1.7072459430773614,7.109397230475878e-06
2,64,64,0.1,5577,0.06723451614379883,9.960065415481889e-08,2.360604691576067,3.070956397888125e-05
3,64,64,0.1,6841,0.08029389381408691,9.984573655363871e-08,1.4380992983561218,7.410369240901105e-06
4,64,64,0.1,10223,0.1192481517791748,9.988132482555145e-08,1.2167287813429628,3.1112051984028e-05
5,64,64,0.1,12937,0.16814184188842773,9.998511904876772e-08,1.6122867387865178,4.6305873357965766e-06
6,64,64,0.1,20249,0.2348477840423584,9.99544029871291e-08,1.2730883324520272,2.577609159892802e-06
7,64,64,0.1,65467,0.7640185356140137,9.999608430871776e-08,0.8667772383646337,2.156393950614177e-05
8,64,64,0.1,81866,0.9184520244598389,9.999994228862552e-08,2.196821931265527,6.527133258327211e-06
9,64,64,0.1,1889,0.021718740463256836,9.873597187765037e-08,3.6624126184179198,8.825646480747906e-06
0,64,64,0.09,2120,0.02370166778564453,9.741027807638747e-08,5.514778798495143,7.082876483543998e-06
1,64,64,0.09,37909,0.4358987808227539,9.997611055342914e-08,1.7072459047458546,7.147728737333381e-06
2,64,64,0.09,6030,0.06873726844787598,9.970791541372148e-08,2.360604655682023,3.074545802306261e-05
3,64,64,0.09,7273,0.08388280868530273,9.986265021855179e-08,1.4380992879787526,7.420746610087292e-06
4,64,64,0.09,11163,0.13163375854492188,9.98331217624826e-08,1.2167287885873006,3.110480764623169e-05
5,64,64,0.09,13877,0.16215181350708008,9.992953822410278e-08,1.612286727462454,4.6419113997053785e-06
6,64,64,0.09,21576,0.24932169914245605,9.997009397036405e-08,1.273088318804004,2.5912571830488673e-06
7,64,64,0.09,69416,0.8016128540039062,9.999829308354746e-08,0.8667771573673871,2.164493675271828e-05
8,64,64,0.09,85109,0.9407110214233398,9.9997773429783e-08,2.1968214654027833,6.992996001820018e-06
9,64,64,0.09,2035,0.022753000259399414,9.870652856527884e-08,3.6624126193387485,8.82472565200132e-06
0,64,64,0.08,2381,0.027172327041625977,9.926774040269759e-08,5.514778663566788,7.217804838255404e-06
1,64,64,0.08,43068,0.4964711666107178,9.996410497287167e-08,1.7072459013301935,7.1511443984206835e-06
2,64,64,0.08,6597,0.07767295837402344,9.970701411385341e-08,2.3606046556387144,3.0745501331530534e-05
3,64,64,0.08,7816,0.08894634246826172,9.981280645401935e-08,1.4380992906436747,7.41808168802649e-06
4,64,64,0.08,12340,0.14533782005310059,9.978735878574119e-08,1.2167288019614004,3.109143354640409e-05
5,64,64,0.08,15053,0.17457365989685059,9.997609974610189e-08,1.61228672370801,4.645665843572289e-06
6,64,64,0.08,23148,0.2747635841369629,9.99630089711101e-08,1.273088317478507,2.592582680094324e-06
7,64,64,0.08,74286,0.8361282348632812,9.999476422231646e-08,0.8667771489416984,2.1653362441420576e-05
8,64,64,0.08,86027,0.9887146949768066,9.999826894660502e-08,2.1968214098218315,7.048576953661012e-06
9,64,64,0.08,2217,0.025088787078857422,9.9268301329003e-08,3.6624125689162077,8.875148192810656e-06
0,64,64,0.07,2718,0.032315731048583984,9.883319440628924e-08,5.514778692493524,7.188878102581953e-06
1,64,64,0.07,49707,0.5659139156341553,9.998083499995758e-08,1.7072458998568638,7.152617728101163e-06
2,64,64,0.07,7326,0.08365011215209961,9.989267644311406e-08,2.3606045983660797,3.0802773966165375e-05
3,64,64,0.07,8515,0.09783792495727539,9.995299662945989e-08,1.4380992801575143,7.42856784841095e-06
4,64,64,0.07,13855,0.15843987464904785,9.988653220174837e-08,1.2167287710079693,3.112238697755565e-05
5,64,64,0.07,16567,0.18758845329284668,9.999465675966657e-08,1.6122867227415214,4.6466323322391645e-06
6,64,64,0.07,25129,0.3004434108734131,9.996248608729053e-08,1.27308831739482,2.592666367151608e-06
7,64,64,0.07,80548,0.9146909713745117,9.999636876173446e-08,0.86677714800209,2.165430204981167e-05
8,64,64,0.07,86781,1.0187506675720215,9.999964583479182e-08,2.1968214061269604,7.052271824736778e-06
9,64,64,0.07,2451,0.02910470962524414,9.985646853838404e-08,3.662412516316277,8.92774812344399e-06
0,64,64,0.06,3168,0.038022756576538086,9.891009128057404e-08,5.514778641372779,7.239998847552442e-06
1,64,64,0.06,58567,0.7050044536590576,9.998946705683243e-08,1.7072458992309165,7.15324367539516e-06
2,64,64,0.06,8299,0.09814810752868652,9.98557359993546e-08,2.360604609756659,3.079138338701881e-05
3,64,64,0.06,9450,0.11287117004394531,9.996599746944779e-08,1.438099279189348,7.429536014624816e-06
4,64,64,0.06,15878,0.19083380699157715,9.97783323117285e-08,1.2167288047186553,3.108867629153522e-05
5,64,64,0.06,18589,0.21593499183654785,9.993973894631414e-08,1.6122867252964235,4.644077430171478e-06
6,64,64,0.06,27737,0.33417439460754395,9.996845803245114e-08,1.2730883172371479,2.5928240392492086e-06
7,64,64,0.06,88909,1.0786008834838867,9.999473259830749e-08,0.8667771483393378,2.1653964802026415e-05
8,64,64,0.06,87757,1.028304100036621,9.999784076480944e-08,2.196821406151062,7.052247723127181e-06
9,64,64,0.06,2764,0.03447318077087402,9.967729013710125e-08,3.662412532336056,8.911728344607184e-06
0,64,64,0.05,3799,0.04700493812561035,9.965846316239979e-08,5.51477847079823,7.4105733958163e-06
1,64,64,0.05,70980,0.8812451362609863,9.997893336138874e-08,1.7072458999850502,7.1524895417507395e-06
2,64,64,0.05,9662,0.11751580238342285,9.974311641208766e-08,2.3606046442234834,3.0756916562513226e-05
3,64,64,0.05,10760,0.1261122226715088,9.994713481495388e-08,1.4380992805912367,7.428134126019614e-06
4,64,64,0.05,18712,0.2344074249267578,9.983882860720161e-08,1.2167287858714466,3.110752350021784e-05
5,64,64,0.05,21422,0.25278806686401367,9.99542633210726e-08,1.6122867246199166,4.644753937022017e-06
6,64,64,0.05,31399,0.3687136173248291,9.998151116047405e-08,1.27308831689859,2.5931625970976313e-06
7,64,64,0.05,100000,1.2210071086883545,1.0418231355738272e-07,0.8667762417271501,2.256057698979408e-05
8,64,64,0.05,89120,1.1031873226165771,9.999826242404475e-08,2.19682140612043,7.0522783550686086e-06
9,64,64,0.05,3202,0.037921905517578125,9.986048558549565e-08,3.6624125143652124,8.92969918808717e-06
0,64,64,0.04,100000,1.165886640548706,nan,nan,nan
1,64,64,0.04,89609,1.1122984886169434,9.999197768742474e-08,1.7072458990078336,7.153466758280658e-06
2,64,64,0.04,11706,0.14330673217773438,9.999617501046942e-08,2.3606045620440828,3.083909596313106e-05
3,64,64,0.04,12726,0.15970754623413086,9.990448851179834e-08,1.438099283760784,7.424964578728321e-06
4,64,64,0.04,22966,0.27804040908813477,9.972537722349739e-08,1.2167288211721374,3.1072222809402916e-05
5,64,64,0.04,25674,0.3075876235961914,9.997868465061455e-08,1.6122867234824774,4.645891376275912e-06
6,64,64,0.04,36885,0.42841601371765137,9.996515663857064e-08,1.273088317322746,2.59273844105401e-06
7,64,64,0.04,100000,1.228982925415039,3.5796271769319987e-07,0.866721324289202,7.747801493784845e-05
8,64,64,0.04,91161,1.1150062084197998,9.999896983386991e-08,2.1968214060705304,7.052328254708584e-06
9,64,64,0.04,3862,0.045247554779052734,9.899281719003006e-08,3.6624125344179905,8.909646409982486e-06
0,64,64,0.03,100000,1.2235469818115234,nan,nan,nan
1,64,64,0.03,100000,1.2891156673431396,1.6624907471840533e-05,1.7063002984195392,0.0009527540550526847
2,64,64,0.03,100000,1.2215454578399658,nan,nan,nan
3,64,64,0.03,16003,0.1996440887451172,9.989071696539509e-08,1.4380992847843093,7.423941053463778e-06
4,64,64,0.03,100000,1.1822218894958496,nan,nan,nan
5,64,64,0.03,32768,0.4242420196533203,9.992923600751769e-08,1.6122867257855786,4.643588275010657e-06
6,64,64,0.03,46038,0.565488338470459,9.996396684724962e-08,1.2730883173536032,2.5927075839593527e-06
7,64,64,0.03,100000,1.25874662399292,1.8179401269701606e-05,0.864512462839321,0.0022863394648188207
8,64,64,0.03,94562,1.181307077407837,9.999788455963832e-08,2.1968214061494526,7.052249332506477e-06
9,64,64,0.03,100000,1.197197437286377,nan,nan,nan
0,64,64,0.02,100000,1.1461899280548096,nan,nan,nan
1,64,64,0.02,100000,1.2017688751220703,nan,nan,nan
2,64,64,0.02,100000,1.1627912521362305,nan,nan,nan
3,64,64,0.02,100000,1.1292731761932373,nan,nan,nan
4,64,64,0.02,100000,1.1219065189361572,nan,nan,nan
5,64,64,0.02,46969,0.5676288604736328,9.998980337461161e-08,1.6122867285417266,4.640832127034145e-06
6,64,64,0.02,64339,0.8032422065734863,9.998846032394093e-08,1.2730883166737281,2.5933874590045036e-06
7,64,64,0.02,100000,1.155745506286621,nan,nan,nan
8,64,64,0.02,100000,1.107513666152954,nan,nan,nan
9,64,64,0.02,100000,1.1520781517028809,nan,nan,nan
0,64,64,0.01,100000,1.2077364921569824,nan,nan,nan
1,64,64,0.01,100000,1.312422752380371,nan,nan,nan
2,64,64,0.01,100000,1.3577697277069092,nan,nan,nan
3,64,64,0.01,100000,1.4256718158721924,nan,nan,nan
4,64,64,0.01,100000,1.37632417678833,nan,nan,nan
5,64,64,0.01,100000,1.2614870071411133,nan,nan,nan
6,64,64,0.01,100000,1.1814789772033691,nan,nan,nan
7,64,64,0.01,100000,1.243541955947876,nan,nan,nan
8,64,64,0.01,100000,1.195033311843872,nan,nan,nan
9,64,64,0.01,100000,1.1891744136810303,nan,nan,nan
0,64,64,0.009,100000,1.141115665435791,nan,nan,nan
1,64,64,0.009,100000,1.235731840133667,nan,nan,nan
2,64,64,0.009,100000,1.1936426162719727,nan,nan,nan
3,64,64,0.009,100000,1.189690351486206,nan,nan,nan
4,64,64,0.009,100000,1.2268993854522705,nan,nan,nan
5,64,64,0.009,100000,1.2344794273376465,nan,nan,nan
6,64,64,0.009,100000,1.2644710540771484,nan,nan,nan
7,64,64,0.009,100000,1.1883232593536377,nan,nan,nan
8,64,64,0.009,100000,1.2035489082336426,nan,nan,nan
9,64,64,0.009,100000,1.1772880554199219,nan,nan,nan
