Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,256,256,1.0,12466,0.39646005630493164,9.996749712488234e-08,2.8016558615552962,0.2756851512358822
1,256,256,1.0,2129,0.06740021705627441,9.923596041780391e-08,6.8827369362320425,0.06747231232504802
2,256,256,1.0,7664,0.2323319911956787,9.99608134755886e-08,2.7595837116205137,0.2650274736278311
3,256,256,1.0,6765,0.21472716331481934,9.990717437201313e-08,3.13339975854975,0.20252150628564003
4,256,256,1.0,2687,0.07990360260009766,9.969736835830495e-08,6.51000648351652,0.07049619662655893
5,256,256,1.0,9126,0.28864526748657227,9.994565504031772e-08,2.422261383608509,0.2618276175313641
6,256,256,1.0,6299,0.1902458667755127,9.994062805714771e-08,4.111518066406489,0.1643385759310565
7,256,256,1.0,4441,0.13898038864135742,9.987290234755863e-08,4.123214294131325,0.17926255292166848
8,256,256,1.0,9984,0.30166053771972656,9.993935995347009e-08,2.312119315636889,0.2713475555697977
9,256,256,1.0,6180,0.1964271068572998,9.994860042817494e-08,3.949680641391107,0.17351778207204305
0,256,256,0.9,14577,0.4401977062225342,9.999677543382629e-08,2.748338947277416,0.222368236958002
1,256,256,0.9,2287,0.07212686538696289,9.928270222094027e-08,6.866850866638577,0.05158624273158274
2,256,256,0.9,8833,0.26790642738342285,9.99563386071961e-08,2.7082432950390554,0.2136870570463727
3,256,256,0.9,7648,0.23955416679382324,9.998742868909394e-08,3.0924062826346654,0.16152803037055552
4,256,256,0.9,2900,0.08773589134216309,9.95940966190545e-08,6.493124172867047,0.05361388597708583
5,256,256,0.9,10487,0.36263585090637207,9.997488167184931e-08,2.371382224020678,0.210948457943533
6,256,256,0.9,7094,0.21936345100402832,9.996341797640501e-08,4.077770497539825,0.13059100706439164
7,256,256,0.9,4974,0.1593799591064453,9.982150098088866e-08,4.086691763231803,0.14274002202214708
8,256,256,0.9,11466,0.350339412689209,9.993317104210753e-08,2.2599186016152792,0.21914684154818787
9,256,256,0.9,6954,0.22275137901306152,9.988623342598729e-08,3.914293131465352,0.13813027214628804
0,256,256,0.8,17308,0.5286359786987305,9.996409343002166e-08,2.698125509261708,0.17215479894229402
1,256,256,0.8,2478,0.08125162124633789,9.994395015755497e-08,6.852732884429756,0.0374682605227612
2,256,256,0.8,10334,0.3144211769104004,9.995888934459518e-08,2.659794915606363,0.16523867761368027
3,256,256,0.8,8757,0.2918219566345215,9.99397643704214e-08,3.054293285665305,0.1234150334011952
4,256,256,0.8,3157,0.10549402236938477,9.946446545127524e-08,6.478162700778098,0.038652413888137005
5,256,256,0.8,12225,0.4343225955963135,9.998274775376709e-08,2.3236868821833894,0.16325311610624427
6,256,256,0.8,8085,0.26421689987182617,9.992411401874707e-08,4.046710632455198,0.09953114197976465
7,256,256,0.8,5636,0.2077019214630127,9.999987617137496e-08,4.052822204573925,0.10887046336426875
8,256,256,0.8,13373,0.4294726848602295,9.994367233204932e-08,2.2108200402385054,0.17004828017141405
9,256,256,0.8,7930,0.2681269645690918,9.993905966069333e-08,3.881398720321063,0.105235861001999
0,256,256,0.7,20930,0.6330907344818115,9.997433062739619e-08,2.6516459085492574,0.1256751982298434
1,256,256,0.7,2718,0.08701157569885254,9.98033413681862e-08,6.8405420000354304,0.025277376128435947
2,256,256,0.7,12319,0.3885178565979004,9.995418907143838e-08,2.614838818685062,0.12028258069237951
3,256,256,0.7,10191,0.34157443046569824,9.992375113974938e-08,3.0195311912491327,0.0886529389850228
4,256,256,0.7,3475,0.10824036598205566,9.98364740800381e-08,6.465300669954484,0.02579038306452297
5,256,256,0.7,14508,0.4639582633972168,9.99512608226491e-08,2.2797725464517686,0.11933878037462353
