Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
4,512,512,0.4,22964,2.495530366897583,9.999515082782101e-06,5.891804209803034,0.1262523559644242
5,512,512,0.4,30428,3.144848585128784,9.999976732393868e-06,2.460227673366772,0.13697270288953511
6,512,512,0.4,3690,0.39488840103149414,9.998178588685284e-06,4.958196740998664,0.033324056825963844
7,512,512,0.4,14761,1.5706734657287598,9.99868850379542e-06,3.7419409671110335,0.057864727487160206
8,512,512,0.4,23682,2.5791046619415283,9.998927706879844e-06,3.8434657890416877,0.11478401400083449
9,512,512,0.4,22605,2.4961979389190674,9.999643597224245e-06,4.618730244901819,0.16182079098764213
0,512,512,0.3,22473,2.2949557304382324,9.999857296699895e-06,3.1019073722932116,0.05249478996570334
1,512,512,0.3,100000,11.373881816864014,nan,nan,nan
2,512,512,0.3,100000,11.19200611114502,nan,nan,nan
3,512,512,0.3,34445,3.8559248447418213,9.999466555985805e-06,3.6015021847181803,0.0914890883942725
4,512,512,0.3,32033,3.377091407775879,9.999426611920388e-06,5.884396220919357,0.13366034484810108
5,512,512,0.3,41786,4.3497374057769775,9.999694660953011e-06,2.4466694184470117,0.15053095780929526
6,512,512,0.3,5284,0.5388655662536621,9.997828451526001e-06,4.957891664216895,0.03362913360773323
7,512,512,0.3,20001,2.1505634784698486,9.999660442514598e-06,3.738448715806281,0.06135697879191282
8,512,512,0.3,31949,3.5558931827545166,9.999791246321187e-06,3.834633509028534,0.12361629401398799
9,512,512,0.3,30318,3.3200743198394775,9.999125080656021e-06,4.60893647527923,0.17161456061023106
0,512,512,0.2,35329,3.6426241397857666,9.999999047754365e-06,3.1015914100611797,0.05281075219773523
1,512,512,0.2,100000,10.311676502227783,nan,nan,nan
2,512,512,0.2,100000,10.925068140029907,nan,nan,nan
3,512,512,0.2,53094,5.79446005821228,9.999559481349389e-06,3.6018410888953087,0.09115018421714405
4,512,512,0.2,100000,10.543573141098022,nan,nan,nan
5,512,512,0.2,64121,7.229793071746826,9.999928264883048e-06,2.4391558079497955,0.15804456830651148
6,512,512,0.2,8588,0.8988626003265381,9.99808173364914e-06,4.96138471744044,0.030136080384187913
7,512,512,0.2,29927,3.7697694301605225,9.999156160560296e-06,3.738151554065604,0.061654140532589885
8,512,512,0.2,100000,11.545016765594482,nan,nan,nan
9,512,512,0.2,100000,10.416320085525513,nan,nan,nan
0,512,512,0.1,100000,10.714930295944214,nan,nan,nan
1,512,512,0.1,100000,10.720267534255981,nan,nan,nan
2,512,512,0.1,100000,13.081568717956543,nan,nan,nan
3,512,512,0.1,100000,11.755818128585815,nan,nan,nan
4,512,512,0.1,100000,11.445068597793579,nan,nan,nan
5,512,512,0.1,100000,10.835978746414185,nan,nan,nan
6,512,512,0.1,100000,11.318714618682861,nan,nan,nan
7,512,512,0.1,100000,15.266323328018188,nan,nan,nan
8,512,512,0.1,100000,14.082640647888184,nan,nan,nan
9,512,512,0.1,100000,13.016669273376465,nan,nan,nan
0,512,512,0.09,100000,11.995291948318481,nan,nan,nan
1,512,512,0.09,100000,11.756124019622803,nan,nan,nan
2,512,512,0.09,100000,11.349021196365356,nan,nan,nan
3,512,512,0.09,100000,10.943946123123169,nan,nan,nan
4,512,512,0.09,100000,11.0231294631958,nan,nan,nan
5,512,512,0.09,100000,10.956786632537842,nan,nan,nan
6,512,512,0.09,100000,11.494480609893799,nan,nan,nan
7,512,512,0.09,100000,11.068377256393433,nan,nan,nan
8,512,512,0.09,100000,14.497213363647461,nan,nan,nan
9,512,512,0.09,100000,11.022258043289185,nan,nan,nan
0,512,512,0.08,100000,11.17333698272705,nan,nan,nan
1,512,512,0.08,100000,11.616032838821411,nan,nan,nan
2,512,512,0.08,100000,12.5684175491333,nan,nan,nan
3,512,512,0.08,100000,11.625518560409546,nan,nan,nan
4,512,512,0.08,100000,13.0159432888031,nan,nan,nan
5,512,512,0.08,100000,11.804750204086304,nan,nan,nan
6,512,512,0.08,100000,11.8448007106781,nan,nan,nan
7,512,512,0.08,100000,12.433330297470093,nan,nan,nan
8,512,512,0.08,100000,12.31534218788147,nan,nan,nan
9,512,512,0.08,100000,12.27341604232788,nan,nan,nan
