Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,2048,2048,1.2,100000,241.62265396118164,nan,nan,nan
1,2048,2048,1.2,39696,96.62280344963074,9.999770933240108e-07,7.084023154793136,0.1230836520824985
2,2048,2048,1.2,27645,63.65412473678589,9.999352024805692e-07,8.529911136575901,0.09162479509372545
3,2048,2048,1.2,46463,106.06767678260803,9.99984928394277e-07,13.33884118221617,0.1023755808797322
4,2048,2048,1.2,45869,104.86113286018372,9.999990492827633e-07,6.881998014779332,0.12417000734244699
5,2048,2048,1.2,52739,119.68770551681519,9.999772871508448e-07,6.378485225334481,0.08500143280844252
6,2048,2048,1.2,41433,94.32120966911316,9.999849467040665e-07,17.715986446546438,0.009435020059427757
7,2048,2048,1.2,33972,76.38712286949158,9.999729672876927e-07,12.529582265477076,0.10238327528429103
8,2048,2048,1.2,43620,97.80008339881897,9.999949617850619e-07,9.199745802080967,0.04048543424730511
9,2048,2048,1.2,66132,153.6402931213379,9.999629767499987e-07,10.743332917157879,0.04041728705435865
0,2048,2048,1.3,18732,43.82130289077759,9.994334432175244e-07,25.554629992143724,0.06431820627990348
1,2048,2048,1.3,36384,86.8361804485321,9.999797435440065e-07,7.1156781656619135,0.15473866295127614
2,2048,2048,1.3,24880,63.119709491729736,9.999936984098068e-07,8.55493384097576,0.11664749949358466
3,2048,2048,1.3,42738,96.33175277709961,9.99889264166002e-07,13.356088928313934,0.08512783478196795
4,2048,2048,1.3,41599,94.53782272338867,9.99983286701419e-07,6.918982994693062,0.16115498725617705
5,2048,2048,1.3,47647,103.5902636051178,9.999807252249974e-07,6.412277638929902,0.11879384640386359
6,2048,2048,1.3,38227,86.04959177970886,9.999557988954423e-07,17.732103725693392,0.006682259087526177
7,2048,2048,1.3,31471,71.914865732193,9.999963457906023e-07,12.549416165962233,0.1222171757694479
8,2048,2048,1.3,39071,88.92364406585693,9.999794795007705e-07,9.225497970753054,0.06623760291939185
9,2048,2048,1.3,60240,136.8432056903839,9.99997370786012e-07,10.767005032579915,0.0640894024763945
0,2048,2048,1.4,17402,39.38987469673157,9.995592271550436e-07,25.563748131810453,0.05520006661317467
1,2048,2048,1.4,33755,77.32743859291077,9.99952830162327e-07,7.149672260485892,0.1887327577752549
2,2048,2048,1.4,22544,51.168617248535156,9.99913156507666e-07,8.581382331808282,0.1430959903261062
3,2048,2048,1.4,39539,90.25027060508728,9.998639537427568e-07,13.374406853650367,0.066809909445535
4,2048,2048,1.4,37963,85.1673035621643,9.999735402698925e-07,6.957553519903766,0.1997255124668813
5,2048,2048,1.4,43315,99.25771069526672,9.999706244977766e-07,6.447809056652945,0.15432526412690617
6,2048,2048,1.4,35465,74.87610387802124,9.999839821157397e-07,17.749324245914377,0.023902779308510702
7,2048,2048,1.4,29312,65.94453573226929,9.999769236140616e-07,12.570505750428065,0.14330676023528
8,2048,2048,1.4,35216,79.72608494758606,9.999538057280924e-07,9.252692900058614,0.09343253222495207
9,2048,2048,1.4,55220,124.20738744735718,9.999787681058518e-07,10.792071861706885,0.08915623160336494
0,2048,2048,1.5,16248,36.46685767173767,9.998249609654338e-07,25.573535875247337,0.04541232317628996
1,2048,2048,1.5,31619,70.26207780838013,9.999689400833414e-07,7.185707531262407,0.22476802855176992
2,2048,2048,1.5,20547,46.78639888763428,9.998952808403568e-07,8.609175208627391,0.17088886714521578
3,2048,2048,1.5,36762,83.857581615448,9.998612057061495e-07,13.393774187481155,0.047442575614747184
4,2048,2048,1.5,34833,84.19224619865417,9.999875165473847e-07,6.997614058550385,0.2397860511135006
5,2048,2048,1.5,39588,102.88086676597595,9.999918096284663e-07,6.484977349506453,0.19149355698041415
6,2048,2048,1.5,33060,91.4850709438324,9.999724607653512e-07,17.767598649975096,0.04217718336922971
7,2048,2048,1.5,27428,74.17403507232666,9.999094071231826e-07,12.592790358093003,0.1655913679002179
8,2048,2048,1.5,31912,69.55027961730957,9.999540727360793e-07,9.281257338420485,0.12199697058682268
9,2048,2048,1.5,50894,140.11241674423218,9.999891135106147e-07,10.81845633533997,0.11554070523644988
