Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,64,64,1.0,348,0.004171848297119141,9.513112519954348e-11,5.6322565601350965,0.11747067876347028
1,64,64,1.0,1447,0.017530441284179688,9.919591884011147e-11,1.9952129382777601,0.2879598858031682
2,64,64,1.0,1324,0.01620006561279297,9.878568796306553e-11,2.5628975174258706,0.2022621162858247
3,64,64,1.0,1514,0.020302772521972656,9.950152160542736e-11,1.7592906070764385,0.32118389835107575
4,64,64,1.0,1959,0.024982929229736328,9.992923155621725e-11,1.5516010428898983,0.3348411494949515
5,64,64,1.0,2039,0.02672863006591797,9.989501240093013e-11,1.9188146290405825,0.3065232596667289
6,64,64,1.0,2445,0.03007340431213379,9.941594769635742e-11,1.6369144019493085,0.36382349188812135
7,64,64,1.0,2282,0.027837276458740234,9.984637769355764e-11,1.2639111726930288,0.3971123703888889
8,64,64,1.0,1509,0.018314361572265625,9.974789744182644e-11,2.419585314457033,0.2227568560582478
9,64,64,1.0,682,0.00823664665222168,9.819737384342275e-11,3.80055074330002,0.13812929923561956
0,64,64,0.9,379,0.004772186279296875,9.75531599944901e-11,5.606879329685179,0.0920934483135527
1,64,64,0.9,1682,0.020549297332763672,9.917004717419076e-11,1.94159252218315,0.23433946970855812
2,64,64,0.9,1525,0.018963098526000977,9.893063451782425e-11,2.5194366459341175,0.15880124479407165
3,64,64,0.9,1740,0.022457361221313477,9.932505512511014e-11,1.699368716713889,0.26126200798852617
4,64,64,0.9,2251,0.02802252769470215,9.975587716981593e-11,1.4884119252918553,0.27165203189690845
5,64,64,0.9,2367,0.029625654220581055,9.945303261482685e-11,1.8615855201370246,0.24929415076317096
6,64,64,0.9,2905,0.04276132583618164,9.950448451312432e-11,1.5703371508460204,0.2972462407848333
7,64,64,0.9,2667,0.03243231773376465,9.970202788367466e-11,1.1921073938457807,0.3253085915416408
8,64,64,0.9,1740,0.021761178970336914,9.975903436654221e-11,2.3751935760780887,0.17836511767930352
9,64,64,0.9,751,0.009051322937011719,9.817452059635023e-11,3.769503699559074,0.10708225549467354
0,64,64,0.8,416,0.005069732666015625,9.664028258193902e-11,5.583648350258952,0.06886246888732561
1,64,64,0.8,1994,0.023729562759399414,9.978522175213556e-11,1.8909506088343349,0.18369755635974294
2,64,64,0.8,1781,0.02181529998779297,9.98829699505599e-11,2.4792861892710563,0.11865078813101038
