Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
8,64,64,0.8,1429,0.01733994483947754,9.949629318356523e-09,2.33376946734011,0.13694100894132477
9,64,64,0.8,623,0.007496833801269531,9.882726303978018e-09,3.741321916096959,0.07890047203255834
0,64,64,0.7,377,0.004391193389892578,9.756934336857537e-09,5.5629169086650325,0.04813102729340635
1,64,64,0.7,1781,0.02146434783935547,9.999341684524543e-09,1.8438350869763807,0.13658203450178874
2,64,64,0.7,1571,0.01843714714050293,9.984130799889357e-09,2.4431779276941725,0.08254252655412664
3,64,64,0.7,1728,0.021852970123291016,9.950710158634912e-09,1.588207158291545,0.15010044956618218
4,64,64,0.7,2305,0.026616811752319336,9.98514658456795e-09,1.3714078552084399,0.15464796181349305
5,64,64,0.7,2325,0.027436494827270508,9.959866074243928e-09,1.7570822907766097,0.14479092140275607
6,64,64,0.7,2961,0.035927772521972656,9.998911431469137e-09,1.446271966395335,0.17318105633414782
7,64,64,0.7,2764,0.03289437294006348,9.98265548349253e-09,1.057492215678327,0.19069341337418722
8,64,64,0.7,1701,0.020787477493286133,9.935832687851809e-09,2.295819307713307,0.09899084931452196
9,64,64,0.7,696,0.009375572204589844,9.896771277495553e-09,3.716467519819359,0.054046075754958345
0,64,64,0.6,424,0.005178213119506836,9.89503501358513e-09,5.545173056573857,0.030387175202230665
1,64,64,0.6,2260,0.02738475799560547,9.997909881931388e-09,1.8010498389136111,0.09379678643901923
2,64,64,0.6,1893,0.022607088088989258,9.93948638672304e-09,2.412131449755867,0.05149604861582091
3,64,64,0.6,2117,0.026247024536132812,9.954487172059157e-09,1.5388298992298828,0.10072319050452005
4,64,64,0.6,2770,0.03368210792541504,9.9572692972838e-09,1.3196707838189181,0.10291089042397128
5,64,64,0.6,2837,0.034664154052734375,9.97612448552787e-09,1.7113494574236605,0.09905808804980687
6,64,64,0.6,3721,0.04532647132873535,9.981982442008874e-09,1.3908379513249836,0.11774704126379643
7,64,64,0.6,3421,0.04217076301574707,9.978971104301904e-09,0.9969685744403054,0.13016977213616554
8,64,64,0.6,2067,0.026824235916137695,9.984252435230045e-09,2.262134823179456,0.06530636478067064
9,64,64,0.6,784,0.009190559387207031,9.912405934259239e-09,3.695552985369731,0.03313154130533036
0,64,64,0.5,485,0.006390571594238281,9.521915575461115e-09,5.53106044074298,0.016274559371353803
1,64,64,0.5,3060,0.03780698776245117,9.972412649134066e-09,1.7638601968898575,0.0566071444152656
2,64,64,0.5,2304,0.028527021408081055,9.97747924558201e-09,2.3874823745480676,0.026846973408021668
3,64,64,0.5,2692,0.03374361991882324,9.981992284829877e-09,1.4959786483467612,0.05787193962139847
4,64,64,0.5,3393,0.04171442985534668,9.972506181954444e-09,1.2750320554729155,0.0582721620779687
5,64,64,0.5,3581,0.042673587799072266,9.994567937154919e-09,1.671593667869644,0.05930229849579027
6,64,64,0.5,4847,0.05962252616882324,9.991153657878948e-09,1.3422227435886254,0.06913183352743824
7,64,64,0.5,4400,0.054045677185058594,9.99525237924126e-09,0.9438267068948178,0.07702790459067799
8,64,64,0.5,2584,0.03144526481628418,9.981541520404091e-09,2.233967153848666,0.03713869544988091
9,64,64,0.5,891,0.01078343391418457,9.895091419853674e-09,3.6793569072899355,0.016935463225534964
0,64,64,0.4,566,0.0067255496978759766,9.930714181538569e-09,5.5212936313852365,0.006507750013610369
1,64,64,0.4,4585,0.05726456642150879,9.979322711933802e-09,1.7342798403244752,0.027026787849883327
2,64,64,0.4,2802,0.03371787071228027,9.959906701467736e-09,2.3707337496343066,0.010098348494260723
3,64,64,0.4,3577,0.04393124580383301,9.999080841094354e-09,1.4629476379882185,0.02484092926285575
4,64,64,0.4,4239,0.05077338218688965,9.988733781080006e-09,1.241027429203611,0.024267535808664142
5,64,64,0.4,4790,0.05911684036254883,9.981563676292327e-09,1.639949787231814,0.027658417857960416
6,64,64,0.4,6682,0.07880592346191406,9.98892702927523e-09,1.3038450831090054,0.030754173047818245
7,64,64,0.4,6040,0.07468652725219727,9.983192054280332e-09,0.901931172251159,0.03513236994701918
8,64,64,0.4,3371,0.04267549514770508,9.973295560933293e-09,2.2130947811729147,0.016266322774129538
9,64,64,0.4,1019,0.012375354766845703,9.941612685859802e-09,3.668665888723716,0.006244444659315285
0,64,64,0.3,716,0.00867152214050293,9.783784067629586e-09,5.5161935521098036,0.00140767073817738
1,64,64,0.3,8010,0.09722900390625,9.987134105826634e-09,1.7150657978227848,0.007812745348192873
2,64,64,0.3,3350,0.04160928726196289,9.98271288549235e-09,2.362573984844041,0.0019385837039949116
3,64,64,0.3,4861,0.058963775634765625,9.996210258850224e-09,1.44374164489503,0.0056349361696672595
4,64,64,0.3,5356,0.0668036937713623,9.987500618202638e-09,1.221904244406525,0.005144351011578063
5,64,64,0.3,7099,0.08467268943786621,9.99889638100826e-09,1.619593130285017,0.007301760911163413
6,64,64,0.3,10037,0.12014889717102051,9.993421416776282e-09,1.2804915567762991,0.00740064671511198
7,64,64,0.3,9452,0.11321258544921875,9.99281656380302e-09,0.8761356021767038,0.009336799872563972
8,64,64,0.3,4796,0.05716896057128906,9.977338413791337e-09,2.2011716465598057,0.004343188161020528
9,64,64,0.3,1172,0.014084339141845703,9.926933899895296e-09,3.6636044330706476,0.001182989006247137
0,64,64,0.2,1059,0.01249837875366211,9.805506667043273e-09,5.514840286713845,5.440534221889948e-05
1,64,64,0.2,16750,0.2023329734802246,9.99702792769952e-09,1.7078220308163994,0.000568978341807469
2,64,64,0.2,4078,0.048959970474243164,9.993901071286837e-09,2.3607019321570117,6.653101696585395e-05
3,64,64,0.2,6103,0.07304596900939941,9.99775779872425e-09,1.438329909279417,0.00022320055405433692
4,64,64,0.2,6876,0.08317947387695312,9.979758672229444e-09,1.2169485602924495,0.00018866689750263177
5,64,64,0.2,10873,0.13179874420166016,9.993365510108099e-09,1.612628173139051,0.00033680376519740207
6,64,64,0.2,16302,0.1946566104888916,9.996141938500847e-09,1.2734115382668674,0.0003206282056802401
7,64,64,0.2,21164,0.2507052421569824,9.998144260420228e-09,0.8674711546919898,0.000672352387849906
8,64,64,0.2,10066,0.12046694755554199,9.991925068592034e-09,2.197278689903074,0.00045023150428891157
9,64,64,0.2,1403,0.017878055572509766,9.984773823717985e-09,3.662462832865617,4.1388801216513116e-05
0,64,64,0.1,1986,0.024349212646484375,9.790951500943113e-09,5.514785169204214,7.121674121535193e-07
1,64,64,0.1,39961,0.47882938385009766,9.99775655666224e-09,1.7072523796243337,6.728502581765383e-07
2,64,64,0.1,6110,0.07349061965942383,9.9899093754241e-09,2.360632323890963,3.077249083105471e-06
3,64,64,0.1,8003,0.09593796730041504,9.98658915979389e-09,1.4381059767562758,7.319690868978768e-07
4,64,64,0.1,11043,0.13221049308776855,9.994972051396989e-09,1.2167567877544312,3.1056405156437705e-06
5,64,64,0.1,15262,0.18360686302185059,9.99918752311868e-09,1.6122909213017977,4.48072055903026e-07
6,64,64,0.1,24350,0.29070186614990234,9.99750354724327e-09,1.2730906655933492,2.444678379731613e-07
7,64,64,0.1,100000,1.1924843788146973,1.1482938998969017e-08,0.8667964098147659,2.3924893739479813e-06
8,64,64,0.1,100000,1.210308313369751,6.554114606593942e-08,2.196824411331318,4.047067467372045e-06
9,64,64,0.1,2060,0.02570176124572754,9.981158004268575e-09,3.6624205536380963,8.904263042452953e-07
0,64,64,0.09,2195,0.02729201316833496,9.790980796953175e-09,5.514785166958858,7.144127680547285e-07
1,64,64,0.09,44085,0.5315408706665039,9.997600289302078e-09,1.7072523423156474,7.101589445390744e-07
2,64,64,0.09,6564,0.0777730941772461,9.957614396233216e-09,2.3606323310307453,3.070109300562507e-06
3,64,64,0.09,8435,0.10142874717712402,9.988290090856555e-09,1.438105967507914,7.412174487519962e-07
4,64,64,0.09,11983,0.1480710506439209,9.990150016264687e-09,1.2167567814791656,3.1119157812842246e-06
5,64,64,0.09,16202,0.20039892196655273,9.993671733904419e-09,1.6122909076324112,4.6174144241462045e-07
6,64,64,0.09,25677,0.3071293830871582,9.99914645527511e-09,1.2730906523156373,2.5774554979207664e-07
7,64,64,0.09,100000,1.1993489265441895,1.4724427600809609e-08,0.8667956233282068,3.1789759330491663e-06
8,64,64,0.09,100000,1.2427732944488525,7.247537749111022e-08,2.196823411442379,5.04695640612951e-06
9,64,64,0.09,2206,0.030010461807250977,9.978182030634386e-09,3.662420552192527,8.918718736872222e-07
0,64,64,0.08,2456,0.03157377243041992,9.977653179366053e-09,5.514785153086947,7.282846787859398e-07
1,64,64,0.08,49244,0.5939998626708984,9.996672527962103e-09,1.7072523381278426,7.14346749308703e-07
2,64,64,0.08,7131,0.08751440048217773,9.957524502862691e-09,2.3606323307372103,3.070402835536612e-06
3,64,64,0.08,8978,0.1090397834777832,9.983307278083053e-09,1.4381059668384966,7.41886866162389e-07
4,64,64,0.08,13160,0.15959858894348145,9.985570054854565e-09,1.21675678201972,3.1113752267941663e-06
5,64,64,0.08,17378,0.21028780937194824,9.99833194362254e-09,1.6122909058290267,4.635448269674214e-07
6,64,64,0.08,27249,0.3276405334472656,9.99844471105682e-09,1.2730906508252733,2.5923591384646727e-07
7,64,64,0.08,100000,1.2133469581604004,1.9861289887040945e-08,0.8667945011467008,4.301157439101644e-06
8,64,64,0.08,100000,1.20582914352417,7.410555016157394e-08,2.196823236411403,5.221987382064697e-06
9,64,64,0.08,2389,0.029004335403442383,9.901379768167962e-09,3.6624205588638117,8.85200588829349e-07
