Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,64,64,1.0,179,0.002101421356201172,9.781975536558157e-06,5.629901246601147,0.1151153652295207
1,64,64,1.0,485,0.005500078201293945,9.975075427631763e-06,1.993898575530938,0.28664552305634605
2,64,64,1.0,477,0.005383968353271484,9.936471713378747e-06,2.559522463610781,0.1988870624707353
3,64,64,1.0,431,0.004804134368896484,9.931849096658785e-06,1.7586338569368452,0.3205271482114824
4,64,64,1.0,696,0.008007526397705078,9.985413524853798e-06,1.5484795993126774,0.3317197059177306
5,64,64,1.0,505,0.00558781623840332,9.965787472639848e-06,1.9182250759241386,0.30593370655028496
6,64,64,1.0,575,0.006532907485961914,9.962911704759075e-06,1.6364631556720008,0.3633722456108137
7,64,64,1.0,708,0.007760047912597656,9.971567476080995e-06,1.2623055480360517,0.3955067457319118
8,64,64,1.0,374,0.004221200942993164,9.951088296086819e-06,2.4190639297175145,0.22223547131872934
9,64,64,1.0,253,0.002783060073852539,9.758293066319812e-06,3.799622911267164,0.13720146720276327
0,64,64,0.9,199,0.0022971630096435547,9.599128361313658e-06,5.604605644739797,0.08981976336817077
1,64,64,0.9,563,0.006249189376831055,9.937934920822844e-06,1.9403135649098306,0.23306051243523873
2,64,64,0.9,547,0.006259918212890625,9.998592356549874e-06,2.5160198937037235,0.1553844925636776
3,64,64,0.9,496,0.005532503128051758,9.978783997093704e-06,1.6986875435755768,0.2605808348502141
4,64,64,0.9,809,0.009465694427490234,9.944457270833623e-06,1.4852451871613253,0.2684852937663784
5,64,64,0.9,590,0.006544589996337891,9.95574197195162e-06,1.8609716251988964,0.24868025582504272
6,64,64,0.9,669,0.008435964584350586,9.983130018750841e-06,1.5699088790259603,0.2968179689647732
7,64,64,0.9,830,0.009459972381591797,9.986363981934893e-06,1.190454552693121,0.3236557503889811
8,64,64,0.9,440,0.0052454471588134766,9.954369774311383e-06,2.374629406843357,0.17780094844457173
9,64,64,0.9,278,0.003103017807006836,9.988940824028764e-06,3.7685741103576573,0.10615266629325681
0,64,64,0.8,223,0.0025887489318847656,9.677327671240438e-06,5.581391807209743,0.06660592583811642
1,64,64,0.8,665,0.007588624954223633,9.95418353598801e-06,1.8897131538132546,0.18246010133866264
2,64,64,0.8,638,0.007373332977294922,9.923564842591326e-06,2.4758985716659465,0.11526317052590063
3,64,64,0.8,580,0.006847858428955078,9.991955162894084e-06,1.6414013719651495,0.20329466323978673
4,64,64,0.8,952,0.013501405715942383,9.99684482011487e-06,1.424847503865097,0.20808761047015012
5,64,64,0.8,698,0.00785374641418457,9.958989658238188e-06,1.806820930922236,0.1945295615483824
6,64,64,0.8,788,0.009222984313964844,9.981905398227797e-06,1.5061133470361985,0.23302243697501135
7,64,64,0.8,987,0.011316299438476562,9.974552291572986e-06,1.1213204253653926,0.2545216230612527
8,64,64,0.8,524,0.006163835525512695,9.945736328453858e-06,2.3331603257658413,0.13633186736705616
9,64,64,0.8,309,0.003595113754272461,9.970942470908378e-06,3.7404135814783324,0.07799213741393185
0,64,64,0.7,253,0.002988576889038086,9.769517978715225e-06,5.56067394942065,0.0458880680490239
1,64,64,0.7,805,0.009275674819946289,9.982452750478127e-06,1.842657168995778,0.1354041165211861
2,64,64,0.7,757,0.008875131607055664,9.930098817327593e-06,2.4398525148395245,0.07921711369947859
3,64,64,0.7,693,0.0076901912689208984,9.936317774583009e-06,1.5874766995530654,0.14936999082770264
4,64,64,0.7,1140,0.013483285903930664,9.996182624663619e-06,1.3681341963644602,0.15137430296951337
5,64,64,0.7,839,0.009674072265625,9.977755619557799e-06,1.7564220625221187,0.1441306931482651
