Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,512,512,1.0,15504,1.8532507419586182,9.998930132065764e-07,3.3612101621602695,0.20680799990135457
1,512,512,1.0,13332,1.5880460739135742,9.994504612175978e-07,4.52046356955449,0.1247857907967953
2,512,512,1.0,9149,1.1632263660430908,9.999629190702262e-07,6.8489630309377905,0.09420760253441429
3,512,512,1.0,14672,1.8037850856781006,9.998907212292046e-07,3.856400361926426,0.1634090888139732
4,512,512,1.0,12522,1.6255531311035156,9.996551586614888e-07,6.1430565039223595,0.12499993815490118
5,512,512,1.0,19747,2.3372366428375244,9.99851985668005e-07,2.829036085111041,0.23183570885473426
6,512,512,1.0,2680,0.3059816360473633,9.98927066200167e-07,5.118228655375223,0.12670785755059466
7,512,512,1.0,10949,1.324622392654419,9.996143844246373e-07,3.9396780074397064,0.1398723128415127
8,512,512,1.0,13743,1.6474976539611816,9.99741680085195e-07,4.1368672403034195,0.1786174372608973
9,512,512,1.0,14055,1.6987683773040771,9.996291222180882e-07,4.911470562244578,0.1309195263551164
0,512,512,0.9,17757,2.102372169494629,9.99814770831324e-07,3.3180880361708573,0.16368587391194245
1,512,512,0.9,14958,1.7894785404205322,9.99709815922411e-07,4.490800969213308,0.09512319045561313
2,512,512,0.9,10270,1.3251547813415527,9.993440990199026e-07,6.826772691694587,0.07201726329121083
3,512,512,0.9,16614,2.0235822200775146,9.997349410223282e-07,3.819968375328692,0.12697710221623915
4,512,512,0.9,14296,1.679436445236206,9.99644313417515e-07,6.113662243643832,0.09560567787637364
5,512,512,0.9,22531,2.5271928310394287,9.9986349893404e-07,2.780448588131907,0.18324821187560003
6,512,512,0.9,2781,0.31000232696533203,9.993026917425561e-07,5.0904846266080135,0.09896382878338539
7,512,512,0.9,12224,1.3607978820800781,9.997811859143585e-07,3.9083368431586782,0.10853114856048451
8,512,512,0.9,15512,1.7991251945495605,9.997236558494452e-07,4.098479565404484,0.14022976236196216
9,512,512,0.9,15820,1.6933467388153076,9.99658534347938e-07,4.880518734396572,0.09996769850711118
0,512,512,0.8,20625,2.4243967533111572,9.999140526658137e-07,3.278009112187524,0.12360694992860921
