Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
0,256,256,1.0,4726,0.1520702838897705,9.999658519826461e-06,2.780078371947057,0.2541076616276432
1,256,256,1.0,1588,0.0508425235748291,9.919305676511607e-06,6.827435085613484,0.012170461706489277
2,256,256,1.0,1750,0.05402946472167969,9.995960332638554e-06,2.7549639688725,0.2604077308798174
3,256,256,1.0,2628,0.0780034065246582,9.998982741631773e-06,3.12059144069099,0.18971318842688012
4,256,256,1.0,1913,0.05815553665161133,9.9959219488268e-06,6.453092174334807,0.013581887444845897
5,256,256,1.0,3369,0.1096184253692627,9.998416975643028e-06,2.404751058752342,0.24431729267519708
6,256,256,1.0,2166,0.06474900245666504,9.994544997498668e-06,4.101184252133325,0.1540047616578919
7,256,256,1.0,2155,0.06774401664733887,9.995925569399391e-06,4.112058511499004,0.16810677028934817
8,256,256,1.0,4123,0.13557171821594238,9.998956924776176e-06,2.2891003397537593,0.24832857968666788
9,256,256,1.0,2662,0.07967257499694824,9.99641354157161e-06,3.93359220478783,0.15742934546876564
0,256,256,0.9,5467,0.178955078125,9.997751404403413e-06,2.726573987925144,0.20060327760573005
1,256,256,0.9,1737,0.05738639831542969,9.936030288740585e-06,6.811584080738716,0.003680543168278483
2,256,256,0.9,2039,0.061476945877075195,9.997013901821838e-06,2.703460579699063,0.2089043417063805
3,256,256,0.9,3010,0.09419035911560059,9.997777428579283e-06,3.0793193224049498,0.14844107014083985
4,256,256,0.9,2104,0.06661772727966309,9.966080899242308e-06,6.436107484137889,0.003402802752072276
5,256,256,0.9,3870,0.11639618873596191,9.996706358953063e-06,2.3537253346262776,0.19329156854913254
6,256,256,0.9,2455,0.07760286331176758,9.991017436520103e-06,4.067427391294352,0.120247900818919
7,256,256,0.9,2435,0.07964611053466797,9.981641682396507e-06,4.075988846163776,0.13203710495412002
8,256,256,0.9,4735,0.14217233657836914,9.994680741013187e-06,2.2368473024310283,0.19607554236393687
9,256,256,0.9,3007,0.09293627738952637,9.996972304119993e-06,3.8984063620466465,0.12224350272758233
0,256,256,0.8,6410,0.2015242576599121,9.999855935809328e-06,2.676164903279729,0.15019419296031478
1,256,256,0.8,1920,0.05817890167236328,9.97213828485971e-06,6.797402123663493,0.017862500243501778
2,256,256,0.8,2413,0.07513284683227539,9.996880706557992e-06,2.654837861538806,0.16028162354612352
3,256,256,0.8,3493,0.11429619789123535,9.997076709768182e-06,3.0409341289084195,0.1100558766443096
4,256,256,0.8,2338,0.07057309150695801,9.990462358880868e-06,6.4207184564402375,0.018791830449723435
5,256,256,0.8,4511,0.14211463928222656,9.994233582463416e-06,2.305867699052168,0.14543393297502272
6,256,256,0.8,2818,0.0921473503112793,9.992059403583081e-06,4.036370461865049,0.08919097138961618
7,256,256,0.8,2788,0.10013294219970703,9.98546925100232e-06,4.042602442530587,0.09865070132093079
8,256,256,0.8,5512,0.171433687210083,9.999005700157479e-06,2.187687632819144,0.14691587275205276
9,256,256,0.8,3443,0.1102147102355957,9.991057618409169e-06,3.865747366687949,0.08958450736888501
0,256,256,0.7,7643,0.22853970527648926,9.999626595163028e-06,2.629498234139925,0.10352752382051111
1,256,256,0.7,2152,0.06638002395629883,9.988113187918944e-06,6.785256315229029,0.030008308677965445
2,256,256,0.7,2913,0.09158062934875488,9.996110307806255e-06,2.6096990721205353,0.11514283412785264
3,256,256,0.7,4121,0.12359380722045898,9.995573803477445e-06,3.005911529269092,0.07503327700498197
4,256,256,0.7,2635,0.08332514762878418,9.98748713032082e-06,6.40757603704612,0.0319342498438413
5,256,256,0.7,5356,0.17868399620056152,9.997694844593626e-06,2.261773538693517,0.10133977261637206
6,256,256,0.7,3287,0.09896087646484375,9.99347162685977e-06,4.008364108230332,0.061184617754898696
7,256,256,0.7,3246,0.10086536407470703,9.994123719391651e-06,4.012362116434687,0.06841037522503113
8,256,256,0.7,6532,0.20686006546020508,9.999262375234505e-06,2.1422143620632683,0.10144260199617694
9,256,256,0.7,4009,0.12082576751708984,9.997716488650832e-06,3.835997570816457,0.059834711497392945
0,256,256,0.6,9312,0.2942209243774414,9.997405517620656e-06,2.5875371782157686,0.06156646789635456
1,256,256,0.6,2458,0.07993841171264648,9.926319852159894e-06,6.7756607524825885,0.03960387142440602
2,256,256,0.6,3610,0.10360264778137207,9.997738540296064e-06,2.568999929532875,0.07444369154019226
3,256,256,0.6,4967,0.1537020206451416,9.993905629201646e-06,2.974977122531617,0.04409887026750692
4,256,256,0.6,3026,0.08588194847106934,9.960502492147548e-06,6.39689825251749,0.042612034372471186
5,256,256,0.6,6520,0.18757891654968262,9.998078109677358e-06,2.2223269332930866,0.061893167215941514
6,256,256,0.6,3914,0.1337449550628662,9.994991534069408e-06,3.9839008529452653,0.036721362469832375
7,256,256,0.6,3861,0.13352084159851074,9.993581710145139e-06,3.985902435282732,0.041950694073075834
8,256,256,0.6,7925,0.2297534942626953,9.998331279251205e-06,2.101276709282378,0.06050494921528671
9,256,256,0.6,4778,0.15539050102233887,9.992908470396467e-06,3.809813461999716,0.03365060268065179
0,256,256,0.5,11676,0.3412187099456787,9.998097140116041e-06,2.5517787133729,0.02580800305348596
1,256,256,0.5,2880,0.08441805839538574,9.934634597435002e-06,6.768024747336754,0.047239876570240646
2,256,256,0.5,4643,0.1561872959136963,9.999354368432287e-06,2.5342908508764133,0.03973461288373059
3,256,256,0.5,6163,0.17951703071594238,9.995657286149609e-06,2.949223277054974,0.018345024790864084
4,256,256,0.5,3566,0.10298514366149902,9.96855324757271e-06,6.388637075668642,0.050873211221318826
5,256,256,0.5,8219,0.27513837814331055,9.999612371312631e-06,2.1888190940434322,0.02838532796628712
6,256,256,0.5,4791,0.14137721061706543,9.99657519326451e-06,3.963706673026917,0.01652718255148411
7,256,256,0.5,4719,0.13976144790649414,9.99604345888229e-06,3.964098072525121,0.020146331315464838
8,256,256,0.5,9930,0.32727742195129395,9.998437213300931e-06,2.0662180719674703,0.025446311900378937
9,256,256,0.5,5880,0.17175793647766113,9.99560608525539e-06,3.788080461717766,0.011917602398701987
0,256,256,0.4,15255,0.4477066993713379,9.999479480660156e-06,2.524537335489686,0.0014333748297281623
1,256,256,0.4,3507,0.11740374565124512,9.962205970126883e-06,6.76285130695471,0.05241331695228446
2,256,256,0.4,6324,0.18642163276672363,9.998255067084419e-06,2.507956823331777,0.013400585339094384
3,256,256,0.4,7986,0.23389220237731934,9.996730812537186e-06,2.9301242431442147,0.0007540091198952048
4,256,256,0.4,4369,0.1407923698425293,9.959796237304745e-06,6.383379131946326,0.05613115494363541
5,256,256,0.4,10927,0.3196144104003906,9.998468164639646e-06,2.1632099534228946,0.00277618734574947
6,256,256,0.4,6101,0.19096088409423828,9.996449200046914e-06,3.948787814139326,0.0016083236638930742
7,256,256,0.4,5971,0.19060468673706055,9.996048390202399e-06,3.948162054282578,0.004210313072921856
8,256,256,0.4,13020,0.3811500072479248,9.99788023700078e-06,2.0390876391570165,0.00168412091007486
9,256,256,0.4,7590,0.21880149841308594,9.99834795227788e-06,3.7719899111376813,0.004172948181382807
0,256,256,0.3,21155,0.6831557750701904,9.99978560688175e-06,2.5084050209265367,0.01756568939287728
1,256,256,0.3,4548,0.13999676704406738,9.932865111162217e-06,6.760521990261791,0.05474263364520393
2,256,256,0.3,9485,0.2790226936340332,9.999646076105928e-06,2.492768602702162,0.0017876352905208392
3,256,256,0.3,11139,0.378803014755249,9.99871623696448e-06,2.9188505808591527,0.012027671404957196
4,256,256,0.3,5700,0.17275381088256836,9.993457063814555e-06,6.380699883444973,0.05881040344498789
5,256,256,0.3,15854,0.4804403781890869,9.99960079706673e-06,2.148055254976036,0.012378511101108991
6,256,256,0.3,8282,0.2772397994995117,9.998811084074681e-06,3.939980698051037,0.007198792424396139
7,256,256,0.3,7878,0.2352299690246582,9.995032891489501e-06,3.9392755428046313,0.004676198405024756
8,256,256,0.3,18205,0.5415453910827637,9.999741027294333e-06,2.0224405925393754,0.01833116752771602
9,256,256,0.3,10542,0.3496110439300537,9.999429935493576e-06,3.7623461115476107,0.013816747771453475
0,256,256,0.2,31755,0.9531886577606201,9.999933118644104e-06,2.502354506521132,0.023616203798281887
1,256,256,0.2,6631,0.22876977920532227,9.935172136619173e-06,6.75987133756993,0.05539328633706475
2,256,256,0.2,16836,0.5904622077941895,9.99978111396703e-06,2.488844524126832,0.005711713865850676
3,256,256,0.2,18006,0.628176212310791,9.999039163436502e-06,2.9143620446385516,0.016516207625558277
4,256,256,0.2,8369,0.2614712715148926,9.998887033300756e-06,6.380107561121217,0.05940272576874417
5,256,256,0.2,26583,0.9504084587097168,9.999298268455192e-06,2.1441673488473616,0.016266417229783503
6,256,256,0.2,12618,0.3967928886413574,9.99988751506243e-06,3.9348973762952655,0.012282114180167447
7,256,256,0.2,11057,0.3369894027709961,9.996551639288899e-06,3.936832428596187,0.007119312613469209
8,256,256,0.2,28663,0.993034839630127,9.999191082138079e-06,2.0178304611295403,0.022941298937551036
