Seed,n,m,eps,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
5,1024,1024,1.85,7310,4.330450773239136,9.998806976133914e-06,6.421212948302731,0.02681206758707333
6,1024,1024,1.85,9238,5.5924460887908936,9.999724901764602e-06,6.938084203537662,0.2689162615291689
7,1024,1024,1.85,6788,4.210689544677734,9.998921621259989e-06,5.356200207464999,0.0357662448815903
8,1024,1024,1.85,8002,4.954176664352417,9.998395680473624e-06,5.947014353939169,0.005209201961060117
9,1024,1024,1.85,6027,3.6733877658843994,9.987874716919486e-06,14.498256156442327,0.20940064706847394
0,1024,1024,1.88,7396,4.717156648635864,9.99967101496138e-06,7.051523326206736,0.016268905653250343
1,1024,1024,1.88,7011,4.284888505935669,9.995550948550943e-06,8.207479456902389,0.10485588963343773
2,1024,1024,1.88,7610,4.719258785247803,9.99968348607298e-06,6.729612491076038,0.28729763348022797
3,1024,1024,1.88,8830,5.829857110977173,9.99782227172107e-06,10.39351325496919,0.514610471410359
4,1024,1024,1.88,7338,4.087873220443726,9.999621908945468e-06,6.560827633288378,0.038379887581445615
5,1024,1024,1.88,7164,3.6878676414489746,9.999902095794667e-06,6.434845839831089,0.013179176058715214
6,1024,1024,1.88,9048,4.3941261768341064,9.997862550351544e-06,6.951086561992264,0.25591390307456674
7,1024,1024,1.88,6654,3.1942238807678223,9.999099307850257e-06,5.369613547970008,0.04917958538659928
8,1024,1024,1.88,7842,3.5559582710266113,9.998773586821115e-06,5.960114214254063,0.00789065835383429
9,1024,1024,1.88,5918,2.6814463138580322,9.996518398803665e-06,14.50067826286467,0.20697854064613175
0,1024,1024,1.9,7303,3.6733877658843994,9.998030611512452e-06,7.058145655086615,0.00964657677337133
1,1024,1024,1.9,6930,3.6544439792633057,9.996436331762568e-06,8.212459436786125,0.09987590974970217
2,1024,1024,1.9,7519,4.049953937530518,9.997054606033541e-06,6.73687896515355,0.28003115940271606
3,1024,1024,1.9,8720,4.136168956756592,9.998907082594795e-06,10.39805421506304,0.5100695113165088
4,1024,1024,1.9,7246,3.4666635990142822,9.998388627796388e-06,6.56959480439979,0.029612716470033718
5,1024,1024,1.9,7070,3.419250011444092,9.99945634356787e-06,6.444044653452705,0.003980362437099316
6,1024,1024,1.9,8924,4.626076936721802,9.999075438594076e-06,6.959657388223712,0.2473430768431193
7,1024,1024,1.9,6567,3.166778564453125,9.99940196899857e-06,5.3786186741872495,0.05818471160384053
8,1024,1024,1.9,7738,3.456902503967285,9.99951315948204e-06,5.968886928249182,0.016663372348952876
9,1024,1024,1.9,5848,3.0567619800567627,9.993250675487987e-06,14.502733987561232,0.20492281594956907
0,1024,1024,1.92,7211,3.3466291427612305,9.999052144781884e-06,7.064710736375738,0.0030814954842481868
1,1024,1024,1.92,6851,3.729351043701172,9.995695647848192e-06,8.217589022346075,0.09474632418975126
2,1024,1024,1.92,7429,3.6439015865325928,9.997397008198322e-06,6.744022134468582,0.2728879900876837
3,1024,1024,1.92,8613,3.954773426055908,9.996370490565707e-06,10.402921576516416,0.5052021498631323
4,1024,1024,1.92,7155,3.0958364009857178,9.999313813141173e-06,6.578313471104611,0.020894049765212586
5,1024,1024,1.92,6978,3.2219696044921875,9.999092585419918e-06,6.453285293755561,0.0052602778657568905
6,1024,1024,1.92,8803,3.845468044281006,9.999699671762704e-06,6.968316167382508,0.23868429768432353
7,1024,1024,1.92,6482,2.835777759552002,9.999428345951276e-06,5.387692865616035,0.06725890303262627
8,1024,1024,1.92,7637,3.327658176422119,9.9988479571652e-06,5.977790716300413,0.025567160400184363
9,1024,1024,1.92,5779,2.5690150260925293,9.996814714825948e-06,14.504558009914064,0.20309879359673744
0,1024,1024,1.94,7121,3.0670270919799805,9.99997914936739e-06,7.071332238690649,0.003540006830663245
1,1024,1024,1.94,6773,2.9939091205596924,9.997894409161188e-06,8.222597873171786,0.08973747336404081
2,1024,1024,1.94,7341,3.125406265258789,9.997117367888716e-06,6.7512515089293155,0.2656586156269505
3,1024,1024,1.94,8508,3.844028949737549,9.995201806300025e-06,10.407730708518525,0.5003930178610236
4,1024,1024,1.94,7066,3.0884058475494385,9.999967172524262e-06,6.587092455455959,0.012115065413864201
5,1024,1024,1.94,6888,2.9468185901641846,9.998696654177916e-06,6.462572511823081,0.014547495933276089
6,1024,1024,1.94,8685,3.796626091003418,9.999469470702883e-06,6.977079657450642,0.22992080761618894
7,1024,1024,1.94,6399,2.8495633602142334,9.999045924186014e-06,5.3968417326401905,0.07640777005678157
8,1024,1024,1.94,7538,3.3068785667419434,9.998514185333412e-06,5.986728168188242,0.03450461228801327
9,1024,1024,1.94,5712,2.5553653240203857,9.994666854696395e-06,14.506728953638511,0.20092784987228995
0,1024,1024,1.96,7034,3.0897767543792725,9.997926840965609e-06,7.078129756825087,0.010337524965100542
1,1024,1024,1.96,6697,2.9016635417938232,9.997967158922047e-06,8.227786259947834,0.08454908658799276
2,1024,1024,1.96,7254,3.2095348834991455,9.999528868048866e-06,6.758373576038204,0.2585365485180615
3,1024,1024,1.96,8405,3.6928658485412598,9.995051268249034e-06,10.412508287764016,0.49561543861553226
4,1024,1024,1.96,6980,2.9762282371520996,9.997795412227273e-06,6.5960462067140755,0.0031613141557480517
5,1024,1024,1.96,6800,3.0118510723114014,9.998152839612922e-06,6.471911108878736,0.023886092988931296
6,1024,1024,1.96,8570,3.690383195877075,9.998116717849573e-06,6.985964702872391,0.22103576219444054
7,1024,1024,1.96,6318,2.7497239112854004,9.998121712187415e-06,5.406070914330082,0.08563695174667263
8,1024,1024,1.96,7441,3.271311044692993,9.998393564754566e-06,5.995705431893737,0.043481875993507835
9,1024,1024,1.96,5646,2.7786877155303955,9.999775875472279e-06,14.508713491859286,0.19894331165151513
0,1024,1024,1.98,6948,3.194812297821045,9.998121502005934e-06,7.084885877494634,0.01709364563464799
1,1024,1024,1.98,6623,2.9683008193969727,9.995612850223316e-06,8.233173210165996,0.07916213636983116
2,1024,1024,1.98,7170,3.1427364349365234,9.99740969364303e-06,6.765809468887365,0.2511006556689006
3,1024,1024,1.98,8304,3.823355197906494,9.995574018434187e-06,10.417280611657471,0.4908431147220771
4,1024,1024,1.98,6894,3.12866473197937,9.999869747914867e-06,6.604856433386084,0.005648912516260651
5,1024,1024,1.98,6713,2.9911484718322754,9.999237651804821e-06,6.4812215525415455,0.03319653665174105
6,1024,1024,1.98,8457,3.815068006515503,9.998189408066266e-06,6.994805679196921,0.2121947858699098
7,1024,1024,1.98,6238,3.016854763031006,9.998699174783819e-06,5.415287104838601,0.09485314225519215
8,1024,1024,1.98,7346,3.669135332107544,9.998366621064014e-06,6.004728695901553,0.052505140001324335
9,1024,1024,1.98,5582,2.6931118965148926,9.99641214129393e-06,14.51110470332148,0.19655210018932046
